,user_embed
228,"0.4988319074450962,0.34555310333723227,0.45792243377747055,0.5463836501581057,0.4120981907893755,0.6166930725710136,0.2501342026918881,0.48969696753444986,0.5825271109370885,0.5038124693248188,0.3444417842035248,0.699390226227399,0.3181116226087233,0.4300053757939176,0.47030043672415267,0.47276990232213295,0.5638635492481152,0.39722916458750335,0.4291781973115451,0.06499508261039637"
229,"0.560933312594712,0.14454440685254216,0.43402538984680067,0.4997432832188283,0.3886598380059213,0.7016319905472477,0.19554661238581825,0.4492067006395474,0.6607077449196964,0.49857624534171513,0.3133987023011404,0.766002040213367,0.21805365684247968,0.47124944239034294,0.5014099897503699,0.4504547652397964,0.47929191158645335,0.34861863452188174,0.46097402857011716,-0.014074351825846026"
230,"0.49316243453294656,0.11606814150903669,0.28516859522600274,0.4064155349253106,0.680545530775443,0.2757331975188835,0.3236697166906481,0.46533804203894175,0.14725104653093363,0.2061995107775537,0.31816168667812555,0.5011130376232017,0.8307990018769335,0.5445864159500937,0.23942474968540928,0.5889338563642079,0.13877778163897733,0.6675249136132221,0.3683314954461743,0.23105369216087226"
231,"0.32346466737878077,0.1558109506149783,0.46428616747077334,0.5403916375743613,0.5391591631035159,0.30181408355043,0.22218619893776295,0.3006474647349717,0.041175897616979255,0.43147679647968457,0.33360094445707694,0.5625271931035064,0.76093459256863,0.4285107921064028,0.5534286463612863,0.44819621404537774,0.15952526786771817,0.6826228773149189,0.33313757144179607,0.3677597126685384"
232,"0.5091070051825274,0.09989558443320311,0.1272301960424174,0.04548352042290066,0.554626181667085,0.39828452933996417,0.1968418361867318,0.10753882240203862,0.2572571950837466,0.441108082314178,0.35042091515861046,0.4385253783980102,0.20796319224488455,0.44068400748527703,0.2691484550507114,0.3164948780139171,0.1273794302617021,0.47513316305758896,0.4069940889369554,0.560862081571145"
233,"0.4877996125594208,0.4254032730208399,0.2885730832153466,0.5062941867754568,0.4994052712139717,0.722364951851172,0.5804749746923766,0.32971501328994246,0.2750844374170134,0.7311847513960402,0.37676476272748594,0.40366346819151905,0.521806698754894,0.716746170462511,0.4756268595776928,0.762955688143969,0.24129488583341346,0.44094848722958807,0.1947673950838766,0.6095652303534224"
234,"0.6714236999242528,0.57473828944336,0.6205822637705242,0.558605710821858,0.556680125768434,0.5672866519511626,0.2199317979296392,0.7798286823493921,0.4676390986732669,0.43137491603838146,0.3400015689831972,0.28776013829088326,0.49773687995662197,0.355472390669712,0.6284053277208471,0.5161653002523268,0.5534314000678092,0.6248229362278728,0.40233608384239355,0.23015696222866078"
235,"0.5263203182284936,0.2403256777165336,0.2722385144681457,0.21267814727329384,0.2831881309749694,0.5383098570740168,0.524193285861795,0.16587360116427521,0.651023821856582,0.5492470715028943,0.5524976788624593,0.3670919196928821,0.014020237245909907,0.4657050213451221,0.6642521559991716,0.5181542037752217,0.3421546689380968,0.29405744793708666,0.7466207668294623,0.42064011017067277"
236,"0.47824783741630555,0.46058018159052544,0.3443937517420857,0.6263588207265364,0.5287740977659336,0.23627788820654036,0.3732144449655952,0.5967724434488347,0.29456566927856026,0.45086784678387537,0.38459858148636117,0.5417663182235297,0.28617678639043703,0.48096817212912996,0.4071086210633015,0.37680274409232734,0.2819053492519961,0.24223093284430378,0.5130867408380817,0.18824281202957913"
237,"0.2130827702427327,0.5480706590880777,0.5535917571304085,0.5010339033407354,0.664417214138201,0.42344336991657544,0.15214669014843427,0.7010626322776644,0.14685772782873258,0.23966109725926749,0.19702762459484488,0.38029771383369654,0.2585234221098087,0.7165764633406276,0.7524444202229376,0.35561744235049864,0.26307326685165616,0.3589725773021074,0.33086214848547846,0.4700135777792089"
238,"0.5331984533935692,0.4216263857920163,0.47560824415833575,0.5057923333500158,0.5388950565811587,0.09266398199067095,0.2709150881907197,0.11284624869523702,0.12720959092681472,0.45665943576871354,0.6866679380180437,0.46325325076358564,0.4162303576576536,0.6254851825563901,0.16844024616886435,0.5788550042165489,0.28077283770492073,0.4570501410941694,0.22421323623846606,0.6635740108733578"
239,"0.342778252496359,0.6033601311204949,0.3552275105363187,0.28591217780798345,0.5317037695231136,0.6417941901392845,0.42626531505207654,0.21481478223681363,0.2630103708208908,0.32475352234639443,0.3324056961601152,0.26302057170563486,0.2172745736782666,0.28280168459776167,0.4301174805516848,0.3918155451989072,0.6428558504918631,0.48364510608126127,0.66917356003027,0.4629565684737742"
240,"0.163449991388535,0.5122524168917025,0.7106690630100417,0.47718215663917657,0.4150744644810095,0.28446361417229254,0.6824332166796069,0.35857238441362027,0.3409963949422189,0.509492561329176,0.11973269317024743,0.7810893965579132,0.44312824214544017,0.5609413466408997,0.5579014720192798,0.5816080931508963,0.5574383157489976,0.28666143781245534,0.5688548521536441,0.6226785741512835"
241,"0.33562262684082506,0.16769709035346153,0.11149349262641461,0.29439995871721436,0.0726925858952852,0.3172869509983276,0.42095814944626203,0.16344083213155383,0.35343886561513665,0.1198893572058927,0.05291852983370033,0.18183317310456035,0.15510728854158165,0.32369944042288445,0.3842891599181277,0.3674401033482269,0.3144163176064692,0.1842619073860763,0.3047063627953664,0.3960768781934734"
242,"0.5145359089497948,0.44082755080476155,0.3388956120339541,0.37480270009248046,0.3620872850292023,0.2990984739619198,0.3284938757764636,0.3711877286116018,0.3774697931076081,0.08456429192230548,0.20543687330060398,0.45906249487014605,0.09556774985325041,0.46473295421536426,0.4460158895706265,0.36534003831301953,0.18826492492353433,0.4122818014406023,0.5570837541548055,0.5301995261484225"
243,"0.4321123305071943,0.25869484628814327,0.42466579135159865,0.4148110768395219,0.32537852025020275,0.20891495229649232,0.4038317996577078,0.5704533444267156,0.38671483331784945,0.2636728578020716,0.389199611542288,0.5161456104692933,0.5506644701349842,0.1634542698667,0.5903133971538437,0.17495911514633525,0.19622590296836895,0.2968220550788285,0.3642132214035123,0.21953561676866035"
244,"0.366007535687608,0.17911393722700206,0.35332811436785067,0.6271224129417321,0.12353641766172234,0.5704384548909093,0.42066094157672995,0.5448631326277281,0.42070824474695856,0.7331606916399296,0.3483396931137798,0.4067484707420943,0.24179796704588336,0.3882625396481717,0.21202256210270098,0.43249244045672824,0.48313187541585495,0.10393459724437286,0.43291417117794306,0.7461772794973497"
245,"0.6321218400298706,0.3934498569217513,0.4969645462722088,0.6099866075470232,0.7366356295531625,0.4567827895847478,0.1328169577277196,0.41922504998351134,0.48195462138201317,0.4863787607117,0.37677168220483315,0.28031932215780103,0.4133655465109909,0.6529689034466046,0.64737694206919,0.5296957249797115,0.2921634287717119,0.7660188979123782,0.40988670291669704,0.8413273190569968"
246,"0.24311958530185876,0.26608815454263596,0.34592116357505714,0.2296329597088033,0.7848362627821109,0.4741934657916362,0.38413688285957737,0.5370719084559411,0.2704265186292978,0.18712832900218823,0.42165791674765357,0.5493232813723553,0.22894139339699077,0.4953168586481855,0.2389493352738404,0.8945470121112917,0.394673256999729,0.7275487403597627,0.4947177532518306,0.8727081359908531"
247,"0.2924165402112899,0.7792436547403399,0.4126653774587491,0.3961604389733596,0.2563205384170967,0.5240053188361186,0.3102382063844734,0.3517660587519699,0.12665988405132778,0.36710335856679527,0.19845169746081198,0.5308681654655703,0.3894667899193738,0.697284107068903,0.23270444310401275,0.19024609207647314,0.7058196393850239,0.5369816243872461,0.2687227247105673,0.4161472342098901"
248,"0.4754767435863387,0.2693117113314022,0.2392329222779968,0.4614313271581769,0.0565473434875322,0.31324853716921297,0.32218749976523026,0.35320877803839473,0.2867285352638167,0.24007719439191877,0.03656458561815469,0.3766125665654591,0.5349012658427974,0.6701885999677605,0.25522641776031546,0.3955200632067909,0.6592476722378605,0.7501410201265981,0.36928930164770246,0.4909680403829526"
249,"0.6009573007348769,0.5805330690215491,0.784305139150282,0.4661267646797225,0.29184189333461286,0.5329866504721731,0.3057269428955272,0.15387340410207642,0.3719334768976853,0.3243330768499884,0.6500426741745896,0.3017202818945401,0.4635216822945542,0.47042655365323427,0.5517368391404887,0.2923758596983988,0.6336337995531728,0.3668905474706959,0.39352057243946753,0.6213652626006718"
250,"0.6402409587115474,0.6369132512664009,0.5416746574765928,0.43892147343116317,0.4241099899947363,0.5976906299297868,0.5158147723507072,0.3813649405689941,0.6271703885810688,0.785351777142815,0.3827395160743322,0.6730041340504342,0.2933648573831901,0.29234133707943144,0.5130190228207204,0.5087466287798686,0.41833052091106926,0.40037669868522907,0.1416195738159699,0.4798222927324968"
251,"0.42466805761814674,0.1446124106610435,0.3712332438462767,0.43476119895926424,0.5386078708407289,0.2473985358794593,0.47514018560251553,0.43025130300474657,0.719023434213854,0.3501410938880667,0.4584790430147583,0.6796684027348566,0.489875442969977,0.7085860068153337,0.517503552054735,0.44210605514993223,0.31286893253048165,0.44282527198047006,0.2894265841859732,0.5213998956666348"
252,"0.28740369657371206,0.3615085760792823,0.5859968035870571,0.26777733479698884,0.223185862523393,0.7346813710753101,0.6353776144926426,0.6044814468357279,0.7914478804668599,0.47564515468536567,0.5494318882492215,0.8347223725928619,0.36578847054646435,0.20068265929106266,0.45797358138487176,0.42565687773298183,0.6552962868827873,0.16819676744177253,0.7558754982886464,0.354619781016711"
253,"0.40448028102645617,0.2672489963289306,0.28453217588228774,0.197502817586436,0.38537832025941693,0.5022131488695604,0.49503573592596517,0.19215507514243302,0.2546810907915317,0.35226229719279045,0.42295307594753295,0.5352550170902163,0.496687533296271,0.18254393234062846,0.2860991505246816,0.5036034524191028,0.44069089748269924,0.576306054101751,0.11040205883885965,0.3082817407586547"
254,"0.08853928066413125,0.11594937001256306,0.23292849847458189,0.1426759255579827,0.02150626777967095,0.05938105127925673,0.011958380957235724,-0.002635753821953785,-0.0014319173750330328,0.2346213688829268,0.06130701301741839,0.25052727405053155,0.24147236013938272,0.19555409260711934,0.03573227832607621,0.0750516773958234,0.2066797015710689,-0.01890067696528637,0.011477201472209543,0.3167502958373285"
255,"0.6133129297390014,0.658794124660221,0.6688804733184565,0.39380355412829465,0.4863021283220389,0.4726668502615887,0.28503043385875454,0.3414649531571156,0.12460522045558867,0.3588041052024864,0.4993529463004864,0.4199046355114261,0.14744754256731143,0.6386777655594991,0.5788450558817768,0.37156080705961575,0.7430435197603124,0.6348436490010402,0.5732799101233879,0.2383515424417596"
256,"0.5350530308020208,0.2970261394391711,0.3205113794156728,0.6053058222477021,0.19289482744977626,0.34243306617586083,0.19834034449836968,0.49490724579752515,0.2546129316391612,0.755147706984273,0.6792361591047352,0.36734161894064904,0.3209542354941311,0.4353464569373043,0.4658112688087381,0.5472770183723618,0.37828953465863907,0.3561326899227479,0.48892169477868863,0.3712768848386969"
257,"0.2438222670887076,0.8336023851116068,0.3846454132198471,0.5232456191669405,0.5918689904139908,0.7259792942917761,0.5645825783239984,0.7084393520198442,0.2779249565021361,0.19233972264715501,0.2368784364987712,0.46160725448893575,0.24908046844295767,0.5164226112147402,0.6886141842243676,0.043826781631441894,0.21904261584984094,0.394885535220367,0.551118815106888,0.43643870239748894"
258,"0.3261965989037814,0.43106437480034315,0.39299300764275974,0.6204184265788917,0.4845410508488114,0.3868294040727108,0.45851413347781045,0.34310034988447774,0.4162835840050208,0.510621430306978,0.2514338895047142,0.3536762192814591,0.53013871481976,0.5702118044560932,0.4501524975691675,0.49527208093211755,0.5605513393233166,0.5540613715342435,0.5416785140553309,0.5800236208127353"
259,"0.47265478431172264,0.3327753877316761,0.6945352005293064,0.568168446382065,0.5794260058164991,0.54799350283182,0.34733656025114795,0.4770200083838621,0.6282905176092003,0.8118993742540837,0.24691683144079282,0.5883914371247612,0.4104264339429436,0.5582907371066163,0.6487094073575111,0.5317754749365938,0.5808833421039431,0.2623744031663987,0.4520394589686329,0.3120700015781022"
260,"0.28041286680773214,0.23869199598606813,0.44699988320169687,0.3853495173583368,0.2704803174323557,0.46068695532805787,0.23675500549080564,0.3327102397707037,0.38278909787400206,0.5080568031381083,0.04397567064420788,0.26483641973066335,0.2063001107095886,0.19167911346259536,0.13268543069898184,0.18916229745347582,0.3604900876948055,-0.020293547147068377,0.4184282656267917,0.36914536583591107"
261,"0.6848416008140586,0.8118451364179718,0.6159673392966167,0.4753354258844328,0.2843613634046786,0.6939197209225051,0.392781589177181,0.3244717157586702,0.23335626329485884,0.411150380857289,0.5929591698320952,0.22847562966244706,0.24563131314607184,0.38217191984947785,0.28302353927181234,0.3060674549538132,0.44398342520346645,0.5921892644354259,0.32755168038256116,0.6514355090020145"
262,"0.6368878175752771,0.5585311727433229,0.4533716645447169,0.42357417847650014,0.46090763376191896,0.3410555974927582,0.52577492377564,0.4588137057337961,0.3202592236350493,0.3549929074876649,0.3319700556032692,0.3101036124262199,0.4436372257899904,0.1498669055490866,0.4720801498605351,0.6954397391883251,0.5086645522678134,0.40355753119082644,0.46972638671047656,0.24229729395836164"
263,"0.4766509872873791,0.5473938197440634,0.34183874076429543,0.6457481548333371,0.2180060791593897,0.3925733343309687,0.3721415732358547,0.49667598349025965,0.6138267806192005,0.3336034819664142,0.5132171088169909,0.3643265602626589,0.4343073801828034,0.3709516222046285,0.4346633069989997,0.5086475190960924,0.5807349652136521,0.43031155084629397,0.5308412858270287,0.229692535797621"
264,"0.06421906434016901,0.1368835659804864,0.3730550003305649,0.7538407706063552,0.5495839892171193,0.6476909503801483,0.39235509277105163,0.2799123867365383,0.45771926246496586,0.5891945393487226,0.735477801187265,0.758140630676613,-0.01324739042795166,0.5674615010101945,0.05836447448053427,0.45501137737490366,0.2865562759524685,0.25166050559887154,0.42724445111070675,0.3923318135792035"
265,"0.18752838657420895,0.4518207019868892,0.4617363738062107,0.4468440754714901,0.6438760510122213,0.12128421487692366,0.5566670862509786,0.6925286426446357,0.660177517682427,0.37409088994501033,0.5004785729066321,0.6687705707268569,0.19237437307746832,0.7867504821754346,0.5373295700811249,0.22904965494701787,0.6233848003689797,0.5918187197671776,0.2390434168121223,0.23595254035340874"
266,"0.579594292732684,0.793764812689724,0.4309292917680734,0.5856491328283164,0.8161183120572119,0.3995525056011336,0.4097292736507335,0.1611900696432136,0.22125581344591141,0.5856239059379262,0.17507891199839862,0.11630032255089646,0.39227023320007864,0.4479275629579548,0.5417738013117447,0.4548026389909872,0.3467546936142554,0.3580547104521481,0.29994575336383716,0.6488969213629169"
267,"0.2628367157125423,0.7535738234428077,0.6930365370088238,0.7592292951091654,0.25739334656817703,0.2603759468289562,0.7040980320101075,0.5672643799583065,0.13700275848907986,0.33116259435468637,0.4594424872662317,0.6187203281052883,0.20647969472688107,0.5312414865921025,0.5478381421558189,0.3148071263219512,0.53498679861236,0.9754473085472385,0.5453763880776858,0.3223497146850316"
268,"0.3286492386307537,0.3299301756262589,0.4197724270838329,0.5306451065325186,0.5073246881724509,0.40259601722204835,0.3825746529389983,0.27099224002301864,0.4580967662133599,0.14998175540032024,0.40852662900715137,0.44147860557011775,0.3187730423836909,0.3219472323398934,0.36657440147484444,0.5337872031619358,0.14952737691479073,0.2732608580939041,0.1697746866368277,0.4006835552295827"
269,"0.468369070702283,0.4182842090119289,0.335749191605193,0.5052637251557086,0.18193368990361558,0.6085049787154323,0.32905155579782125,0.6679384934518694,0.35496787049022643,0.6149242547330067,0.31635014880801227,0.6032149886444366,0.4216671153896812,0.19693558323910937,0.3000187098300768,0.39436765983124555,0.4664759299810348,0.25364269786274923,0.569002846606635,0.4129098226730959"
270,"0.37148846150838377,0.4190505625520131,0.3660404808744641,0.23350055352178156,0.4393171914469843,0.3059466377255786,0.3605565596959031,0.3664355692806248,0.5263937058971991,0.32287720391969404,0.4307701694934984,0.42862205275413573,0.2557689078909249,0.3470182732171092,0.4941492088370373,0.15818807445615507,0.6946733768577568,0.5232273787561942,0.34926222414563907,0.13315088387443313"
271,"0.5892222629557259,0.39068057490617303,0.17467565077824396,0.4089133829140506,0.43822673299139037,0.15229772078893639,0.5777324344766848,0.4107375505498555,0.5559987442115802,0.37044279559394927,0.474971694974546,0.3052522240988735,0.32904619441807975,0.3745538826263296,0.6423244204235599,0.29748512484333034,0.7681901587077383,0.3726673026895601,0.3094529159000677,0.18367341083313085"
272,"0.473299913205854,0.7338554992277444,0.448260046543357,0.6815523757776955,0.38268498844265625,0.658878351602674,0.44791775838876285,0.5150253856457857,0.23469183646796812,0.28909859613380434,0.2646928555158805,0.6256883967264778,0.5208327096771942,0.37289329237342395,0.1281373243089919,0.5149270304604516,0.22588312481054665,0.2391937711783564,0.2826527337991844,0.3193494138145658"
273,"0.7089569851354325,0.8153977081038062,0.6452828015738321,0.4502745423077714,0.23743290728999458,0.6415029377876191,0.33306685839409744,0.26721143174620887,0.2789204993647276,0.4340661643626149,0.6262230331647467,0.22812155254966845,0.303682435818473,0.37428217572026784,0.3222613339510378,0.3411072522655495,0.5090255505976113,0.5176388582676681,0.3415334135224517,0.638020969500638"
274,"0.4676549167694149,0.7445448568590943,0.49292194049242777,0.40816182573741583,0.7070899136114599,0.6117689620483983,0.43781145323436016,0.6172350535008193,0.5915248106657784,0.2853656130425567,0.33001943785732274,0.37934457798207505,0.34245983910781813,0.32692490805808305,0.2614101557793483,0.48754339947445346,0.5859707473445294,0.2864858175016441,0.4032498038674948,0.3102234201510161"
275,"0.4484452691845041,0.7589090284165178,0.5374739075013352,0.5036144582400278,0.5016031151550429,0.5162025013012653,0.6364538887176073,0.3742166814868104,0.3243757673558833,0.22661332841329848,0.36245904053647116,0.14856441192158099,0.7104065010412761,0.12031412233063038,0.30929123192780744,0.34851033581905533,0.46463341649049505,0.6397894021422024,0.4739769971114595,0.28372504517136937"
276,"0.2805643820213577,0.40944767423828027,0.5987756281460993,0.6580943875819877,0.2706363905344438,0.46725151949191196,0.11145423581133374,0.7117113608548511,0.5235803656538361,0.14671920328968854,0.20949635986529064,0.2343210235781846,0.6001223755144885,0.5162221296296409,0.5704542918978639,0.453704555955813,0.3957667995512534,0.3823503962726428,0.4466336661179869,0.7412505315335625"
277,"0.18277833075312966,0.19085544887213887,0.3889561447897375,0.5260839654513104,0.603932005253599,0.5233966403810733,0.5418646083375909,0.25756109698042334,0.20963359316085878,0.5161996625073587,0.38000949461497113,0.3553195249832676,0.387152630118555,0.5317303937530546,0.4985849171165609,0.5006322108420025,0.6349645971700458,0.49586272404418014,0.39093007980875,0.39325611723130405"
278,"0.4396161279118225,0.41052001104878777,0.18401448911119392,0.2204073358993041,0.23038496878863968,0.4377466176247936,0.6032134080161327,0.45310681284962345,0.5914951238492749,0.518038246634967,0.5055927265949142,0.26061924086382954,0.401242651868762,0.2642855924979059,0.5055316835032299,0.4239908752211303,0.2488746308353774,0.09368349632508421,0.05582491169926915,0.17445946458455977"
279,"0.5219003605774041,0.30153049405293086,0.45499506395806555,0.3114342270800084,0.4205863366677614,0.2265756344770014,0.6342065775009025,0.4628556710989784,0.42912161742262217,0.10163809973407188,0.5672780026274492,0.4680587845995541,0.6955191826774637,0.3924286950053709,0.45423007690908695,0.43849365706728666,0.5514707934863484,0.3704773917090356,0.8895055024264014,0.532186041655833"
280,"0.418120607615294,0.18046176940311331,0.5067030908967927,0.570457263143264,0.6291792115812699,0.5062897083868353,0.71652763922215,0.6283447237893731,0.372105656780069,0.35743869898882025,0.2897903318787764,0.10533349259739297,0.4797834673875201,0.25526120447194983,0.12807795029229088,0.29832339347627984,0.04388684993331255,0.27369922270542585,0.6699662196180973,0.6539431543745978"
281,"0.48745328468952015,0.34388070599859977,0.45770180573540376,0.4884338325079357,0.5601966294125601,0.4938328580981342,0.49171367132606686,0.5191767808220857,0.3819412500658619,0.3681062668064246,0.42288142539216195,0.4503748890955824,0.34926297918963933,0.6221234269728464,0.45604033966757435,0.3208460120326192,0.4226007130214005,0.5881230189969869,0.5671551427369046,0.49636479396657013"
282,"0.581286445386003,0.16767343395109255,0.03448091874529972,0.13948588802791148,0.3514898799701614,0.3593413580316509,0.6487368720114953,0.1888593415635072,0.17872516026713747,0.05515329377901222,0.46377446284773327,0.3898788878597565,0.4403526314534569,0.2555144431398007,0.6553380292654458,0.4669621961767398,0.11328254709982052,0.2806383543265755,0.4756836135481297,0.5337888195129649"
283,"0.7416056079585978,0.7884208254910603,0.5059443230336463,0.4389344475187323,0.516233912688336,0.7219667054057747,0.3350464824361067,0.42424848464442055,0.27096956644430076,0.46580258435151023,0.4748398514067359,0.17700241794127994,0.32807699546055313,0.2560759579412938,0.20957320806055077,0.42436685539266455,0.426197863838104,0.5659471954359337,0.2763622409490364,0.7136528949033966"
284,"0.6924893785556617,0.5002069832047552,0.43854793554976645,0.6229353612174503,0.34275086509207175,0.3177586298756051,0.5625762815555013,0.4460140426561504,0.4245871365596799,0.33434627427992336,0.3598470384477798,0.5448953231460207,0.34709668708671326,0.4489585447101574,0.5154331811423971,0.48228001798683195,0.23832200461099667,0.4509353807564693,0.49281412646046324,0.6004030817735561"
285,"0.30701753876794585,0.31680213378302113,0.47730817123482366,0.23750116726672993,0.432585802748131,0.3480004002006484,0.23182539080832137,0.4341762626385994,0.004137461766725658,0.14441755919030988,0.21877591946447586,0.37347455558374837,0.1394709704218933,0.4488081253166609,0.3495240222453144,0.2423060220100916,0.02450407601408523,0.12274606552968621,0.49087522421781626,0.25267143097199274"
286,"0.51336221085376,0.20532903479106093,0.27952176025100534,0.8525259250768421,0.3743898417109622,0.4346742731741659,0.7259003494224388,0.2264578826998562,0.5333309666202704,0.13375846382150441,0.49380645831150166,0.11240474284726619,0.7055239172234574,0.6480508787951681,0.025172742551355796,0.8321508831731009,0.7983422983544851,0.5814836494444874,0.548650009185513,0.7329174837995148"
287,"0.15233715138863468,0.3369598794054431,0.09303667240920448,0.27507021689341105,0.21365035364565912,0.060567371889494806,0.19620924196704706,0.14869533271205188,0.3372893379443132,0.1898403600012852,0.018187972098864576,0.21618069254519648,0.10114006916056127,0.25188408658020467,0.19641055982018366,0.29932119544716773,0.07414553799076547,0.2292075442285824,0.2297103097646497,0.28915586174550206"
288,"0.4573635615335497,0.1999973343724585,0.2216123806033848,0.3733072552259464,0.027593958915131816,0.2965314979113364,0.41313049326724727,0.24774505992744822,0.20379774211752813,0.2777531572853327,-0.029387442035233226,0.3915650522786155,0.6674559010994162,0.5748318411619248,0.23623336163151265,0.34827479354611446,0.7545460641013914,0.8113303137392897,0.2919925125655221,0.4642979501628665"
289,"0.20389495171330863,0.15234402297324848,0.09930801121286012,0.15312512091268904,-0.18513705288990268,0.23659718906212845,0.05626322362117469,0.13554081546437813,0.012315305424316789,0.0666840862676553,0.11069222666166795,0.14987348396926162,0.3892821160101189,0.3375684586527344,0.014343441693205193,0.23660217333465824,0.2913842168606716,0.42283776349524355,0.20370054680069966,0.31086904960110356"
290,"0.4082956075223196,0.601810166587397,0.3709361626910826,0.6297122264546633,0.26745293676267207,0.5040490492242752,0.377226150955842,0.6387878121488988,0.4733569895371809,0.7672338217747102,0.5297096738159203,0.4038898137815612,0.8246155201211255,0.3029984334551421,0.40383863047972207,0.33532870366540113,0.6545527880729048,0.5101994098055992,0.3226049406461069,0.48942524688028854"
291,"0.3153347491053136,0.593377411493611,0.3734774229449209,0.36749769102275903,0.40182255524915983,0.4985618851970013,0.6001978185733646,0.3743751430823594,0.42466902126595885,0.4986633639055495,0.5694227534030524,0.517111505587641,0.3516954184447107,0.041326347577864866,0.14919134335330067,0.5169830804105859,0.16807402789890116,0.5682471497802319,0.41593176079369504,0.6849591965120035"
292,"0.4243771707042776,0.467687647400537,0.532515141456634,0.23005339230223182,0.3937340286210914,0.30021996963736636,0.5077576665616266,0.4244184032955008,0.4334766339120654,0.419280048862842,0.6239241914541118,0.3446412348274963,0.16914414609904463,0.4965321651307845,0.46173707142672493,0.3622504050711444,0.41479477102958384,0.31457330016799134,0.4611925956192949,0.4540111797899156"
293,"0.4473415148756355,0.1379953987045497,0.4211180219384177,0.4662304182021963,0.3929846223372875,0.5374657780391672,0.4698012366268505,0.4976512724681972,0.5378217826058855,0.48469975683584143,0.43361434025844553,0.3989384655184387,0.3836935378202923,0.32423409008059445,0.35866137675589616,0.33276995634471224,0.4712480865553984,0.376252936740059,0.4545212686725054,0.5048331621589847"
294,"0.37296311902825463,0.23306122211649996,0.2603227122927841,0.2009705901567915,0.22550393985414227,0.17360838484830993,0.4556746287378634,0.35778914647711746,0.4391668427726689,0.18726361691486984,0.4450420306397472,0.3645982678386149,0.3338371090646263,0.315929269607049,0.2181690367442541,0.3983060022566452,0.16209568198556148,0.39252711601613277,0.4441148216775212,0.2898684205973845"
295,"0.2446252221790801,0.2294047149199184,0.6936264938800178,0.49385683773091676,0.09836377867493151,0.7070622121553157,0.7593602443512385,0.4804222669903584,0.5610399687909059,0.59915173370939,0.6522062577355016,0.2717468178108667,0.5505316506706366,0.5955017640855059,0.511650562665547,0.5557260474081833,0.501277934861384,0.5064936078756539,0.38863076435037425,0.5735639023399923"
296,"0.13409008358243996,0.5651502100747118,0.4184920156254765,0.15361349404958397,0.27236781563999085,0.3873265712038939,0.4080697677365151,0.3255642753894323,0.34547874146033625,0.2422159771537535,0.2959107006160599,0.15615818456690767,0.4795511332517862,0.22036211252926316,0.557625683871018,0.562188550040083,0.09882462959616777,0.593051792717731,0.25123013271517725,0.5360688506844847"
297,"0.44863619682120087,0.3548386993001849,0.315895895565006,0.6525732131047709,0.32182093735941586,0.320740203857057,0.31353428153196944,0.5083313540843176,0.30749175273142026,0.46281750202917815,0.5416095857090053,0.20029972085349895,0.767967676518784,0.20211656243138176,0.569989105627552,0.23859054622691522,0.3970216527175354,0.4414166176931478,0.5597876768347111,0.37577779472956135"
298,"0.15873104735240945,0.3639053956286888,0.4319155890854854,0.5025861534751489,0.43133080484920866,0.46609254727920163,0.38467456673404454,0.4568308240124127,0.3562949558319257,0.5086257796727162,0.2805254066129256,0.5369970120526739,0.7145531493433669,0.15997080451081308,0.5977868120945712,0.4561486591806092,0.3957002460721694,0.3756365154155626,0.622470062221628,0.5546859293479259"
299,"0.12922406698868433,0.30789587957422315,0.19796688075402974,0.6400000928044818,0.22089908727562518,0.1433910983072894,0.6483960342702789,0.37698177995517373,0.7376939653129938,0.13149213995838643,0.22340854019390743,0.45635501010690255,0.2888068886060941,0.3659949175266582,0.8556305899874826,0.7394905449885633,0.9694047749765068,0.11519726340243193,0.6660523811243292,0.32849680932425546"
300,"0.109618949859394,0.5527648432526762,0.3499541991365665,0.3539105379620648,0.25216511622309534,0.7570645002915333,0.4380995638720608,0.6478182797408392,0.7659175035407668,0.8149208721194717,0.5595062770081505,0.5874342315823269,0.3882762866116677,0.3338576312290798,0.21378269691601637,0.28596404997233943,0.4190382811993531,0.5465733453138358,0.5204494885775689,0.1285090016250844"
301,"0.14466261438828126,0.4414278676088571,0.22943491839646765,0.4297923638182456,0.5226233510252758,0.7599765170383957,0.46916054033167415,0.3839223681163803,0.47587069829795015,0.09295996164994202,0.3436484399550051,0.10113547410966506,0.17972857006463225,0.10538846308687036,0.2198572961060736,0.43665355251381865,0.48381133598161624,0.219976502984899,0.5935673290006612,0.6094411453411515"
302,"0.26681120744377695,0.91128094087073,0.39071486824806606,0.4771111870913462,0.4586390993270121,0.5973639834593562,0.021674945884646805,0.7642694532091303,0.3195301589036417,0.13471977084198503,0.6144128303602476,0.22707213735738413,0.17187633931945798,0.5518653403874827,0.24211750631373222,0.41188062701637657,-0.1594121109326957,0.30603365348339373,0.647833223956592,0.3714385408948851"
303,"0.6614695091960865,0.1304749989448473,0.43431246738585316,0.09454187159771778,0.635603200121107,0.32260242711186077,0.4842508433240036,0.7959700016318387,0.5068813978324055,0.19613843069209658,0.0940378876717947,0.42194381172855466,0.6087002641919411,0.5732518216497194,0.3746889587756635,0.3572685592282205,0.48204741535116025,0.6120319948714512,0.6820916536113467,0.6835382467285692"
