,item_embed
646,"0.7252171146867922,0.05407372996707571,0.011852921226042534,0.7346894549610743,0.1504066094147235,0.4570783244524471,0.9673336850614683,0.07515005489805393,0.11283952195921065,0.23872850636095455,0.8916314758782867,0.25900974327420456,0.6918186548654017,0.4843959963479383,0.3686202221790965,0.0516182642147478,0.1532688737642406,0.9046349463605942,0.2595984528408889,0.047217390891500344"
647,"0.5435026239847127,0.4037830409476177,0.4624568642935476,0.6445965057454138,0.4795193954707684,0.6466126892593104,0.5183642748930588,0.457279384770166,0.43943225463347596,0.6453992507368043,0.896987162923352,0.43563044975056925,0.6612186397039442,0.6677405169767766,0.5432588938628269,0.5494539804485152,0.2720589746237213,0.8289734354318312,0.46434268350322466,0.4118373470457693"
648,"0.7263932719401913,0.9773579442946182,0.06968642756126031,0.5951008392460103,0.7577249986366523,0.48788652657279274,0.5310712848472311,0.8036064173802299,0.8429475147490567,0.24347302882947341,0.11342476950363822,0.6742203487331954,0.8450598583640517,0.8988743101796467,0.4273978297965264,0.0027770585578741347,0.27485614841480976,0.5116912517215358,0.947820129211062,0.9071364608635948"
649,"0.13735890733024403,0.7490586436664051,0.9136853939550404,0.9565281578905992,0.43738588446444326,0.3474364068208631,0.5236002827727837,0.12339178244494431,0.3056355541165364,0.007160552658502239,0.599604406958476,0.5067727626233584,0.2100222941812706,0.2641672092947397,0.6580904630505344,0.5572400072936398,0.6619270913393411,0.8386081012971407,0.15188301686418337,0.9868782049408573"
650,"0.08162307357158857,0.10177952433037522,0.015058584565423729,0.03261688143100527,-0.013477645752918412,0.1411639078407168,0.10573391489512941,0.18719716558672522,0.17304220600033576,0.12415147054209606,0.23221428504727873,0.230104378317952,-0.05903522226080982,0.2505331247270517,0.21089676736175375,0.1506872719967839,0.12165759740073441,0.22656390589277123,0.15929570881928742,0.2566572454691831"
651,"0.7773978916844921,0.360733375176909,0.6303449644406168,0.2125168161758304,0.80354943648636,0.40446699011774706,0.41683280194347044,0.1906364205682564,0.19881634878975937,0.6429288374918941,0.22871964667595596,0.6380870624362435,0.7934475703167339,0.27606988625357937,0.3826199905845604,0.4243386996940282,0.4540512129323253,0.1791591404062207,0.7491139636265054,0.3964525086935224"
652,"0.5244125284228693,0.9093086156208653,0.6059569430493714,0.6673741406244821,0.6949116460796702,0.9895514076493765,0.5032138691806243,0.33128786197148474,0.8630888030904206,0.04459176616863114,0.5182175609665256,0.9218566678845227,0.6511430765343045,0.007920452663738642,0.46963178559029184,0.8102409465745075,0.780208913980687,0.9663354286928014,0.08764036203977854,0.9625041595246642"
653,"0.6384950535703896,0.06991752639229154,0.7405577174134877,0.39995989608352966,0.13681466774629725,0.8318568457275914,0.9462020788608702,0.6957537338468369,0.34014822689080115,0.16398065364221937,0.6859969471262524,0.0664286511390535,0.8203447450508934,0.9716415970304858,0.34478911176733973,0.23322143414800067,0.1389706944919772,0.08891948160017937,0.5547405253742888,0.18110064216576383"
654,"0.6803242141981568,0.9371559192858492,0.17973517985242504,0.8985439970046926,0.15548206246664797,0.7963551261872921,0.12101328926826549,0.849087176257635,0.15198385946082837,0.03552241044424809,0.20810000813287666,0.5297722741028349,0.9027855962206655,0.012771710388820412,0.2338355050216664,0.2894453384530885,0.7314799230817842,0.7443738405101071,0.01979846203943636,0.856108500002228"
655,"0.5599028767759164,0.5826347465954698,0.3714867007367947,0.8482720512353921,0.2174865259211365,0.38467135156603216,0.8639070253049989,0.5260858421108331,0.0789633797701178,0.9107040352547112,0.21283464613210967,0.20964641223027658,0.7743335084825761,0.646157002527624,0.1874154432099796,0.9458137206575133,0.002751440173566211,0.9769955175716525,0.984259365541654,0.2719936921026639"
656,"0.975227652163319,0.8878411726410166,0.8200243500571606,0.545919218765928,0.8843863237643795,0.9511163873990479,0.27361331445849324,0.21137621794874661,0.7993437701524525,0.8859748954979754,0.9594148928882987,0.8012689810760589,0.15509894958003456,0.48749823802614756,0.8905656613911528,0.6316282860540032,0.12461489307878226,0.951077174702249,0.18648575116602684,0.44096893225138856"
657,"0.333320156788277,0.485411647940743,0.3926795793318763,0.5916350453245088,0.2429975031030533,0.4722297486832479,0.264846589450018,0.5857172924859194,0.40551767004667283,0.5197059563790001,0.3509107433107259,0.4255306332067426,0.3733467086013234,0.7761559127435761,0.8202701184797407,0.702424695913222,0.2510199519945667,0.5490258266696709,0.3125267214999805,0.3691141832480201"
658,"0.7237170209639437,0.4420710142692852,0.6870860927301456,0.3723629534456753,0.600025768280299,0.5498566217512689,0.6710734572580854,0.8437750651944252,0.4029791875285703,0.7085055757261227,0.4750669827862936,0.3977615105814556,0.6578661052622824,0.2607210561808837,0.5968347608078939,0.6318298513466426,0.42661230266613487,0.39725438288180015,0.6901514856692639,0.656123315536699"
659,"0.1934946310367307,0.8732867722437373,0.7915524139270507,0.4084234060543549,0.8330552454500384,0.4221622926286538,0.8607179070234843,0.28283857351520925,0.035264035457845955,0.1768942447512426,0.9184594013220808,0.5442547664009112,0.9904039321386812,0.7226880710250112,0.39073409067298526,0.5907352192094244,0.18624882702807544,0.6794880600008674,0.3828509553600703,0.34665229710885026"
660,"0.133194081474026,0.32227063418564006,0.30940551368412905,0.38378631018105164,0.5924354232340432,0.2502551275628728,0.462423159734637,0.24937562459815316,0.387890030416968,0.5917959504517585,0.3175766485559051,0.2857753750854879,0.46902635263988307,0.4695688865863304,0.37997155546169115,0.4711315227486871,0.15547185928290075,0.4506781656929734,0.4691194625756288,0.3648687636845553"
661,"0.7881150541392158,0.9926303785415119,0.5376631158061195,0.3044389347642231,0.3818153935322792,0.5556703115371044,0.6934745709358656,0.4441283575548879,0.4954562968287306,0.4886014415676778,0.9883753176198994,0.3866780435134278,0.3911818304924509,0.1768014791127397,0.1958666136356617,0.09271546852724444,0.21304790019214148,0.5115973939191493,0.219350816295653,0.6145463165577277"
662,"0.5321397059346203,0.5686016928414589,0.4246870210263366,0.17937617998309432,0.20350413910762566,0.28866877993833634,0.2482144400375654,-0.033816395533273924,0.10208531895387436,0.35491052523200695,0.7272451116437734,0.29642485291809473,0.5354111242359572,0.2794219418252648,0.8676365667575102,0.42650779839319597,0.3364681487188306,0.48618271875366176,0.46488775340742494,0.5977361781012289"
663,"0.702683356821606,0.47507386079153746,0.10309896854190745,0.5192674561723192,0.2517868839386934,0.5379182846454409,0.779166487526346,0.3626940608378667,0.48094289611979213,0.3431408977034214,0.1587319341912658,0.7014219712274399,0.5917919112557137,0.21110763353073655,0.4022148561636232,0.2230047344713001,0.3226582209530799,0.49432025275837227,0.04338306080881175,0.6009690642456523"
664,"0.5524147628085481,0.49098130242510574,0.00558141492824038,0.30421921564676924,0.08478743023029522,0.2738810766469395,0.01485674397607617,0.629090431598124,0.733606013611769,0.0790920784033976,0.8808502864595451,0.41163043232483776,0.4983144002516662,0.823980967381544,0.5027595621084038,0.7869042978739622,0.06484879471598881,0.5125614350783249,0.15113982963928974,0.0164030029061335"
665,"0.12999325426774835,0.1208629624924582,0.35081033079866547,0.2895042619844465,-0.01776524622686759,0.12167309604766018,0.030130866857492302,0.15841125716322646,0.39590016345708745,0.23027604746042576,0.20197153909631185,0.33777984413106626,0.3539499141385979,0.26669274852848357,0.38113076526181827,0.15819589724751107,0.2449760542649742,0.24671112078938662,0.29392211777211763,0.0019738900866636856"
666,"0.44479435496033976,0.46415101848464774,0.3430086875121694,0.44438389983351895,0.42995226866935243,0.3902191438013816,0.45767485746218545,-0.005619732760511156,0.008007613044913986,0.25879288620805174,0.6511805224151697,0.19769837341522015,0.4419575769298465,0.48227342178682253,0.8901246875197097,0.4036711241482702,0.3719685301353219,0.42910606474297186,0.5448759888016061,0.41759662836979294"
667,"0.09963793215161798,0.9793268404979939,0.8060907361208786,0.6861721437621798,0.5161399159857485,0.16502526616998736,0.9092582342438419,0.8459235645994148,0.6418966053325164,0.7873463511391187,0.35925411544299524,0.8512742028509833,0.007305904776153005,0.37471693133726536,0.9583042691361225,0.5776982257886033,0.49417039591420797,0.9745226036939438,0.8402372446454166,0.5594439707405696"
668,"0.5978410822552163,0.6249760944885034,0.7435403768499055,0.6224991698879877,0.3571333841436362,0.45353760778357166,0.4387408536057319,0.5092078898827576,0.4670882975127998,0.7442510490174356,0.45128636073936923,0.5833248765067179,0.5514030669573093,0.3886551499315321,0.3829452481346253,0.5488601219402998,0.5127816085753262,0.3605791416875808,0.3059792398429387,0.4565452328292999"
669,"0.3670017010178785,0.44051159066490947,0.43573558557997916,0.3732723938560642,0.19407534131956192,0.2646877101613652,0.4773804760029211,0.4190895982473967,0.14680632866793988,0.21131942540294765,0.3776269383366447,0.11036099401464063,0.5472586832498284,0.19426192079137067,0.26145703118195834,0.45742636645644075,0.15496515737411068,0.2676654642466709,0.2615612027440424,0.5922607867106926"
670,"0.2914282379204995,0.11017973890420427,0.5536869197874227,0.6742714271524102,0.43824946717018726,0.4481906581329542,0.24069398858412097,0.6161450196030113,0.3682117437520279,0.2161675719157162,0.520822661244787,0.4754427941556223,0.5156515640059368,0.6610578885391779,0.8094357892984941,0.37827308070713556,0.5128388044593125,0.7679689905833631,0.29319254329755173,0.3361138366823514"
671,"0.5544815537573852,0.6278710396630881,0.2949204460273076,0.4288494686608915,0.4899885358128189,0.8760072311500959,0.4378888730565018,0.5107748257029384,0.6083136329266325,0.2833322892177961,0.4057266507789294,0.6467803502493552,0.23862752401087084,0.4912679809787883,0.22283373275673954,0.5444797681194488,0.7252312686445216,0.6428842721452909,0.3532081801157211,0.4955514012317222"
672,"0.7125474210210343,0.5268217846763847,0.16337209214117798,0.19468069754919826,0.08750932184363858,0.11278780031800939,0.7038076010983128,0.48718421046217875,0.7633175297342939,0.7932819570855862,0.044571238801672464,0.5876498732875258,0.4272946508365877,0.0621603487837562,0.11549266971936323,0.3679388565136704,0.7696679055039171,0.6631449809922477,0.9560824510096712,0.25037683441022085"
673,"0.7055608701866507,0.985172106146197,0.6730158263066708,0.908315057674388,0.9217890214639043,0.2693872229301296,0.42768171098549945,0.7050326557861957,0.6039975661187057,0.6859572920853687,0.04564565618858296,0.1487019351093084,0.7024148234624331,0.978849185127067,0.25956928874692564,0.6319218609570482,0.4865041917995273,0.4222723734630168,0.05519385147158706,0.42172407799916545"
674,"0.08383294911316072,0.7234476605015867,0.2840870387882569,0.223705339897309,0.6558687216453085,0.5942243191525725,0.45656793453814365,0.3095816334029379,0.33894623797806916,0.5117467339163918,0.28227119409271983,0.2368986545739805,0.46966078631414,0.3801144931941134,0.31370085609071474,0.06915431551300263,0.3909329458441563,0.3751515004484479,0.2785369804689292,0.16332208478359858"
675,"0.5346470395481879,0.4898597660513528,0.275198274002123,0.1922185845349361,0.4391668577467577,0.3456614293542542,0.44439918696184105,0.38437425383854407,0.382085170176937,0.49267292353909253,0.07293657255276269,0.5049609693249154,0.519822516500183,0.17766455046644125,0.3148628654873602,0.2061703742791218,0.5231910656247747,0.3267394800202032,0.2679901974588624,0.42315256621334285"
676,"0.37199210786703274,0.20760940495153615,0.6494200182395661,0.6307885602889393,0.8440178757909278,0.4173229219234905,0.2778310413565304,0.4597549284908637,0.19430253242258125,0.45413797630132313,0.5775629801330584,0.7639372733130401,0.8652934950983111,0.5520414718935394,0.8404794232432483,0.8828556325107051,0.3018824841625321,1.0484556133915888,0.01446684977936657,0.05101109327112602"
677,"0.2419114837418722,0.4317690723761995,0.3850952482198315,0.08126559808546034,0.3220801361006659,0.2640692549316741,0.16841358341572643,0.37495068139941784,0.3441521507995641,0.17775825922115748,0.1535128524078484,0.25788183387788965,0.027080090710641755,0.2703674486665683,0.18928451972324756,0.3379563923258548,0.4462824255407074,0.27722661302871493,0.25034601140175605,0.16552089858250288"
678,"0.413766716595984,0.30549361289711985,0.4688429058977515,0.6749598322083962,0.40777415513731,0.32643277870941656,0.6725287001291342,0.4270742238003408,0.4910324769987128,0.5096255518957611,0.4573355824568456,0.44951939682734326,0.2242038714753427,0.6031154688649368,0.5756722393126487,0.3841769358931507,0.44581551032865857,0.5128443268140024,0.48900776221496983,0.5832056236627204"
679,"0.3940725048684489,0.6348803719220811,0.7450827383283458,0.7864857757619219,0.09883396855952675,0.9041356373372058,0.9877412056740577,0.6145249955908765,0.542282190068049,0.9030915382016996,0.5837812720168923,0.7907874212099554,0.07960605579257729,0.27907299420495235,0.7556761698234084,0.4395303228369858,0.3615809175043362,0.7400221686102089,0.643190473505228,0.5544053718633757"
680,"0.08158307315500413,0.49891263247818063,0.016178315725342785,0.3065838486957515,0.49880745192394826,0.15908396047750062,0.06408628389909499,0.5108140114558396,0.4265675032361472,0.17159927177033107,0.7309823767236643,0.5746937617801574,0.9091363011312734,0.08143978405042707,0.8228345176745792,0.603856493738757,0.9745102436897354,0.05956416192178493,0.019579121565690416,0.13706221686632947"
681,"0.07739136858818944,0.24150850544525912,0.47630722231918426,0.21328757583842728,0.4234000825357674,0.4167430179800429,0.36177277233021055,0.42811178495193575,0.4057122261581804,0.2706775049716299,0.3637324827556581,0.561229687381911,0.6337554553041062,0.2789566697555278,0.5774722937311452,0.25337283315141634,0.26605061299880345,0.40122425037270293,0.33553153737554114,0.27827603261889683"
682,"0.3889451463129002,0.16263287727590714,0.6530617411348251,0.22696764432027428,0.6883453889224612,0.25774491517149134,0.09348935720244278,0.8183415976703173,0.8363661555603416,0.13585969659558217,0.9731471978770315,0.3918452424280595,0.559126922282376,0.053741969581300064,0.17940461568101596,0.13921879545363902,0.4248550247359757,0.03976959815274139,0.19025200028244182,0.6135684662897385"
683,"0.3795958774468913,0.47814903791559327,0.5796331431070805,0.44018288661992794,0.516122117515187,0.42452467765369467,-0.027939800991318802,0.5315406351703862,0.718969621994029,0.49240431134307133,0.37998492248658033,0.3055778741413914,0.34062935103090075,0.10135812727388852,0.34618548626990014,0.6262599154978664,0.3873901485340238,-0.05345194783723099,0.21390564140451993,0.43711566476626684"
684,"0.5714147661122436,0.8035887156166573,0.011208354892736083,0.3681731677400776,0.10322538942487003,0.9564713202447069,0.8558988199483151,0.2722022561471096,0.058088997705075474,0.32386741115421047,0.21244109414520407,0.6944871887523412,0.67658263630636,0.6252581725270215,0.4230913027199471,0.31745882254274793,0.2481526209492224,0.6172007856997924,0.29715110911248765,0.47987643110971023"
685,"0.3119989894205021,0.5175037325960697,0.35375536712294275,0.629476026219511,0.11001648076462944,0.13056523699543798,0.2014616828700312,0.8624266049936236,0.5453912109642578,0.1746749328152769,0.6652239339278333,0.6953336614710637,0.8255502250062245,0.9542912128227955,0.49952004878088707,0.08208180723766068,0.609024033587863,0.4378787320367087,0.6905063889205995,0.9851556811165918"
686,"0.9690685532348591,0.916663678662056,0.5170691102339053,0.8408942319032674,0.9575263896309596,0.2692044083544667,0.6980074881829867,0.3711428823184909,0.4442885738747535,0.9548281647307957,0.4491458902622689,0.4159696667882703,0.8657919473370292,0.1731496460969476,0.786005414696235,0.29506008652543037,0.2736488904278622,0.20063172552254738,0.5242117126955782,0.3976748447367443"
687,"0.21795202097776065,0.3831286301130709,0.27580742502266903,0.5265192157784984,0.45603311146346925,0.4490682331883018,0.46111739282907993,0.12033307095377675,0.40149164629319717,0.7451760117207252,0.6234908031692414,0.5353282992011885,0.469695460081675,0.6515644345260658,0.6264048714562855,0.5284840077419329,0.5566402280424836,0.30849938441101626,0.6530811989686872,0.44356661141064824"
688,"0.2756038585636593,0.38284821001908687,0.5343574223491055,0.5418306723106316,0.5751690756076752,0.4617005713265408,0.4977772744343231,0.5475779479811732,0.37314332744129974,0.12963791504757768,0.3445851498862589,0.5540987160593084,0.39551743792505173,0.5685949140600758,0.277496127167437,0.1536862024226192,0.5771241752918734,0.5776315539976724,0.4803601012703157,0.4491579205932253"
689,"0.25279914652157365,0.43492082801929094,0.33997915553093466,0.4584252631519832,0.336695718398889,0.4065203316000386,0.41664873861376195,0.6854765294243442,0.47268083385759135,0.2751528209474788,0.6046159989530915,0.2705726832726155,0.7677164936508551,0.38451065622527775,0.2268070683266797,0.2505479751008566,0.49974526801812563,0.3397348663638145,0.376251994358769,0.7438596980770489"
690,"0.019620248392421047,0.5552533297391001,0.6730205482774381,0.9522020723120143,0.5425466144640261,0.23730698651964888,0.3340599748805364,0.060546066926964626,0.7758624619962545,0.9684939933227369,0.5684734209545318,0.64396736835637,0.7859535479169146,0.6794223753040861,0.99300124582397,0.9756744325966727,0.7918593193908675,0.09753214805596189,0.5419124744118229,0.731947411151627"
691,"0.4411336885563869,0.6703581701048974,0.04278644830747824,0.7554272074562933,0.7071418484480196,0.8056381091388761,0.30869393361704034,0.7180160079483685,0.8714578102797447,0.7683362348741635,0.27020941332753745,0.5163784192120587,0.951746327914003,0.5358241993669601,0.971829068259863,0.31597714085650097,0.7614431338532526,0.22596805505649098,0.4420559142469279,0.6878378954917249"
692,"0.10779200852978321,0.38470824259915837,0.3025785267168545,0.6363737414029527,0.1823710660459391,0.4682944257771373,0.4540924910273634,0.8320692174626356,0.17615993357325122,0.8895352357393663,0.09772310517552552,0.055631896090807875,0.5117387797954807,0.17468637511108442,0.8066347954628785,0.6773810392494154,0.11702544252277969,0.1891064180183707,0.6259862753237033,0.08866571631463793"
693,"0.703553257448809,0.9729362926804246,0.6453356987719346,0.7623678944968255,0.6106478705351832,0.5009655539625097,0.020892081272915752,0.8407922977565218,0.17595200008268386,0.033504555693021465,0.24221366745129824,0.21473149869384145,0.2145696609374843,0.16343008275101623,0.27368510979697325,0.6968580554892283,0.9187536084691577,0.35286004854977215,0.631737539908361,0.3270791671162905"
694,"0.2803248269427895,0.18407433282423605,0.37176221947868343,0.24657054715989174,0.26106168072537794,0.24438347409018615,0.3820555961150359,0.20181789204830775,0.1314804596098605,0.1205027461052171,0.133513600626515,0.35965555020528694,0.05958937317431157,0.3668380631145668,0.1493224906840344,0.13034686202857534,0.13124835868526608,0.3968100459790713,0.4308791076925797,0.13464455039936307"
695,"0.43318895148554165,0.467846696272503,0.038427527473769874,0.3352477338726442,0.5351638402164683,0.16048271340667758,0.45467007768663287,0.4004302179153094,0.5753608282835445,0.15685405997080074,0.09948181981574689,0.4407965957836815,0.23018900772809894,0.39462406467041444,0.20145568814322495,0.39888334390789143,0.4214745892886715,0.5368220357110942,0.479084677451973,0.3651813769659693"
696,"0.3772645524922758,0.2336385819085415,0.5262128473070645,0.4413055741657847,0.648672953815525,0.361148299371723,0.2371521474815409,0.17520797671989607,0.3578062043857508,0.3948028669635361,0.39091014134320207,0.5531339550928451,0.5238518289573949,0.6557471980409123,0.2812681101397541,0.34711177976256974,0.4625971144498842,0.44370191205396636,0.6799922341229621,0.5427649700196233"
697,"0.27930249744513713,0.03821896928266317,0.21005983573792053,0.39606781699285876,0.2035215531464614,0.19418526487368556,0.45840559210087145,0.22706955896269038,0.5486260071172637,0.2985052135702456,0.3736409176566456,0.4132507728905927,0.36370147017863763,0.4726032045237604,0.49151143160358834,0.2795291358663913,0.3602016371518669,0.12021331432855262,0.23225219563746907,0.20686911825580245"
698,"0.6025335119904033,0.6339468891506282,0.6290213256949753,0.4133304475758627,0.47477770694403926,0.18123562916884262,0.5317643380916655,0.3134240786658482,0.9322725488785878,0.4549101549714901,0.4174538435686066,0.654333099167639,0.7751660137078957,0.3934097479936103,0.4035931567556039,0.3112423373502039,0.13496895676667162,0.6085845649903332,0.6556266090453339,0.3823258672618735"
699,"0.4117658727318777,0.8199768428449414,0.6574706532394881,0.2857824334869098,0.7744223632283525,0.3149342492095383,0.40004985207613086,0.299419688379318,0.8518790377925474,0.04646790642082621,0.4040301058255197,0.7440902252746667,0.913443294572919,0.7302624433912783,0.3853209574206986,0.2156926552284032,0.3508363224664567,0.17974763904461133,0.7867998510297768,0.5708657271438382"
700,"0.25300033141709677,0.02994690211411477,0.5603552917764032,0.08805354793043085,0.6066611952900497,0.0644462810097135,0.48866495170944424,0.6206764249010066,0.554085668252182,0.9699859195283679,0.04155715150287076,0.06566701129020935,0.9842958156652227,0.7600338661358531,0.24099786350157482,0.20461072120531676,0.07644037130122061,0.8106815647824958,0.48448662008555743,0.517832817428167"
701,"0.2153225057806949,0.2933282353651103,0.04414066166516373,0.4186709018778513,0.7190844026282348,0.5791807405842032,0.7430863984545739,0.9593508691736601,0.059675663812248314,0.14078056978045572,0.6805303983123272,0.9402304034234962,0.3847613339749165,0.6538877431877685,0.7631724303648272,0.20734666559037263,0.12953670481645763,0.05794038013631131,0.3587157727029139,0.16322004303593995"
702,"0.25557307835268195,0.5641387034039824,0.081001488370533,0.46876834764683795,0.7450321789277942,0.6916735954897993,0.27987390287938585,0.8744706391961995,0.37195928167389736,0.49064491838914703,0.1048221998252431,0.13620283044731085,0.40483705696404915,0.7683859239045653,0.4645797439049886,0.3748659041396224,0.581373985231903,0.7060788470184757,0.6316434292907117,0.34589173998611544"
703,"0.7727078948243169,0.8416752487414552,0.6281317900880202,0.6981049866975434,0.777981617425067,0.4743649275882993,0.9094979427673593,0.6161603453879052,0.16428942142939218,0.622777348748945,0.5726617075041094,0.10702452364766912,0.6581902535056207,0.8501793793593999,0.30591998363176776,0.11193256543933583,0.8022720165073752,0.11539464582760006,0.37085539529201306,0.8582566057539208"
704,"0.23654625736528112,0.5367756265107145,0.5406910989788908,0.3225941981859296,0.4093825414296768,0.50275602084434,0.7328251145107786,0.744478225243663,0.6904775628690745,0.7963572441945884,0.3811938430879479,0.45225069481488966,0.3376131006243447,0.3323162231600113,0.023155700663634815,0.7406930517769721,0.6110576015173856,0.7182554202435549,0.7032043408450261,0.10653566744996046"
705,"0.7136989901472843,0.40889696699445355,0.8596132674563278,0.9822741264652002,0.855998092188224,0.35430152050924835,0.37251649779607676,0.26784661587028724,0.203767160093404,0.23598615309485327,0.20818092569034297,0.2126335122264572,0.08126711878412485,0.6909639969939143,0.9449175300515047,0.6285836760589285,0.35357572214002275,0.7255753264089492,0.549576142163925,0.05742934539328515"
706,"0.12155661476626123,0.9215464353946657,0.7753041098118809,0.5724148455460337,0.8098317053197471,0.8117923018881876,0.7084809088031921,0.8212233132266606,0.6635981742454059,0.09546437451206513,0.012531960034585121,0.0963356214331389,0.29917750137638544,0.9321354746355269,0.4396721079768853,0.531309680573109,0.9227971355634836,0.3264189269593779,0.632158912873124,0.6268067103549386"
707,"0.3892502462790244,0.7345659224925799,0.6863304030929207,0.13200513663747326,0.27831955378749273,0.2982853923737868,0.2938422081521104,0.3207282978855971,0.775143735606886,0.028309238112083412,0.1455841719985227,0.38223105398465074,0.46074301373377524,0.4720300668031099,0.8457659955751385,0.864517133815968,0.3917930141968108,0.8014605958023675,0.4452939667081869,0.574639730308667"
708,"0.036602967512642026,0.2744283177613782,0.9255151180940063,0.03123680400736084,0.636562712396661,0.8291568463197427,0.09483260438456576,0.02309913736326219,0.48603727927902374,0.5573593615910597,0.2390638615670473,0.5090253907262368,0.8203700202463399,0.9094365577512689,0.4420673697704204,0.09728582340855085,0.34003333002215463,0.04448321322398685,0.5667752816342372,0.1890520767608438"
709,"0.19944569040821936,0.8309889235774542,0.12027803600236753,0.9512400932570688,0.41791289738023707,0.2660817574360722,0.7668964612077085,0.9530902376382304,0.9630943063944652,0.13684003418360313,0.5152631304232085,0.8694331446835357,0.8706444453881772,0.9827778534699074,0.2926666576909852,0.6194681098825365,0.30796055633152175,0.9362798929937577,0.22298088188705056,0.09507725036724446"
710,"0.9849870986319662,0.538786919182997,0.15042746623865277,0.3218931233639277,0.5975026691615888,0.35448847443052917,0.800351590765016,0.7515664609757982,0.149432919995006,0.509041695094443,0.5639258411581395,0.8904634177362943,0.28236984184717195,0.27355723156536743,0.44687891082135955,0.7518189970144368,0.4608581218890217,0.6759411048812419,0.704811835806994,0.7784296754447884"
711,"0.2662160394425586,0.1709492876460679,0.5549084526734528,0.48523119332010256,0.43150348351847373,0.3178519348584613,0.17900211024908375,0.387017146687671,0.4679000104359368,0.39398199056433114,0.3338087615525655,0.37735910151003066,0.6370313035202472,0.40533908709605226,0.48301952591443165,0.2128400115791529,0.5703757994301082,0.25916378264284107,0.26024734144517786,0.3251085512397368"
712,"0.3423055064759928,0.5361003944112762,0.6658930351653827,0.3021007281194809,0.46664822083108026,0.3880049281310115,0.5678872885432958,0.5885978566717088,0.3477110465639652,0.43745532237594814,0.7243340027565027,0.43711934433332283,0.12954516554169337,0.421587597768003,0.5983572986989779,0.3331718212924704,0.5535382151449623,0.2606053306885544,0.38478950047097377,0.6072871387974509"
713,"0.7145510703586964,0.1742239528268309,0.2349996462615555,0.5084472355390011,0.3356560324171434,0.4873237777459025,0.06757421321671667,0.3694901020920945,0.4306748874017238,0.3605565530132773,0.41993145744064325,0.6835043474772876,0.6489039766069495,0.4401502075358072,0.5059578277981686,0.5870624105643941,0.16781416901347793,0.8153337808296649,0.3155811945806946,0.8664482876338914"
714,"0.15008678279360815,0.39528116472578606,0.6169841342018414,0.480661298909605,0.686801139282346,0.42780099310564823,0.3929714767325456,0.46171830805089603,0.24682563258131618,0.226597822999181,0.4286748913333095,0.5088518868502858,0.8247560999679201,0.2857625183108731,0.6703573792794472,0.6436889995543916,0.3301994254968343,0.6581623186473095,0.22769657586980344,0.32726843438218783"
715,"0.44312723101519436,0.4288099175884471,0.536977612077854,0.8807334272863179,0.41328313186816856,0.6673265880003406,0.6077585808258258,0.5972147731661331,0.238744618238783,0.9022865215466619,0.9717890612506104,0.8757601668340493,0.2147616023864387,0.9127129957988327,0.6118842578077368,0.703018536627159,0.769805602406489,0.8254117690670464,0.3085635311631314,0.2306080113426452"
716,"0.5616049484554877,0.6862514529697847,0.46010853254944856,0.7037277417970919,0.3867028316465487,0.28441825579870006,0.33461643682602527,0.5511388404462266,0.5744602634246923,0.5032631600207222,0.45392593394687897,0.29462566384595834,0.26321943236789025,0.45500897910741106,0.496684922078697,0.7061200649215296,0.4024335674206875,0.6770416131447441,0.6348909678876129,0.6128932440382139"
717,"0.3735741526346251,0.697636142576238,0.6684851598537521,0.9099411303029253,0.7863362485005196,0.7769001432343083,0.10827770065636544,0.9688899338305818,0.29257575427347027,0.6067805341117826,0.0990704631948397,0.36967027020817067,0.12322998976674293,0.8513454917259214,0.5913864986431749,0.4702548796209488,0.8246171633178119,0.3096693382853769,0.621594864593229,0.7361212082831633"
718,"0.6584565523833027,0.6801306882154028,0.3169709203889015,0.009140841624216578,0.007901748578685086,0.6326700646858285,0.11442459041863551,0.99124428714041,0.40222325515530477,0.9930067604689833,0.4947811746327436,0.07662474986075918,0.7145702586065985,0.9526046758930915,0.8812710627881579,0.13158785680932483,0.7156862925098253,0.8896833076386463,0.7282302255584289,0.27702101680666513"
719,"0.3964268616567715,0.6193472497065725,0.5340385854525308,0.49341392255905847,0.22530411635554873,0.5693125446177529,0.25180944161931723,0.6513572826771838,0.3999087327864048,0.5920931079721591,0.14051923766639732,0.17047199599527754,0.46968193139220693,0.33717280986218506,0.43261543095325555,0.7361158153138001,0.40876990610975544,0.2210257862146211,0.19096788754982869,0.5454618782901315"
720,"0.1628361675800838,0.8221381210458696,0.573409237869188,0.41252205986451396,0.913134461536638,0.8175286377468747,0.17620261267746062,0.11642079490946355,0.5526295785425608,0.7244632007464058,0.11137142134721478,0.7277560167823345,0.3560191169711081,0.7678516572709615,0.8691329818254873,0.12575407223652757,0.40315338037716375,0.7086025004289976,0.4032546375320337,0.8265254417996001"
721,"0.5785110470922442,0.7887502608641981,0.0028266244667922713,0.2530475753689484,0.8935969072498793,0.5018073605737343,0.3619922030476438,0.8433848269327596,0.5582801627345889,0.6180498402215211,0.0585490165321636,0.3386950986508692,0.7006121120410179,0.8739905001853719,0.5623174548720855,0.5263613003840704,0.35367623407258575,0.05018906126671918,0.2345367274490746,0.8198568754687386"
