,item_embed
448,"0.1013814420183754,0.2401144238431054,0.4507548873429179,0.49690639735553593,0.2987657917990014,0.3502110791457299,0.39211501540624266,0.2794310609847333,-0.018954753266345964,0.16696792031040988"
449,"0.16928052959954223,0.4265346393644893,0.34283566006019583,0.6001166540834262,0.4107698478371727,0.7437631393371935,0.3932543877098585,0.5927819284250839,0.39190175294728696,0.3264797476246306"
450,"0.35766573247835487,0.6489527349717885,0.7355948366103519,0.3918737692280549,0.586181409236221,0.8638852617337531,0.7031233849714874,0.5535559277640003,0.3798342649187466,0.8144801210185301"
451,"0.5423134593486486,0.48463636916251635,1.1172367985282867,0.5925785629495988,0.6034354155490851,0.4603281730545788,0.5642260666028399,0.4055774268908405,0.5658706313637121,-0.2018458565718845"
452,"0.42608929472702306,0.5993688551181492,0.7314897457903776,0.27255023155182856,0.4614234178244171,0.7976900273167414,0.2621008402017052,0.10625575497200856,0.7918353330984552,0.6031722791771115"
453,"0.4254321345941373,0.8490344888794386,0.694541043651795,0.7856686495195341,0.5395636042717503,0.7131173439366647,0.3856596116801456,0.472740090071105,0.6069872908074437,0.6694613915440805"
454,"0.2687048905451018,0.10751183177860257,0.7458769720721834,0.2723081269404145,0.14468720454750883,0.3807584421954384,0.7507063871334151,0.8363238427548725,0.5273680366466466,0.4138870580733237"
455,"0.2788806270320461,0.6433195831256044,0.7570070077642693,0.9449388539711712,0.42320546151385485,0.3667679929704636,0.2590825002405793,0.6038451864030805,0.2570887982985117,0.8765438662093457"
456,"0.9662407707345769,0.3900194900110596,0.04231579178177869,0.6903798450084122,0.4712139254278984,0.016024381166943713,0.5104946976474148,0.3029234836995742,0.8321626011412018,0.2546223369090367"
457,"0.22952203036762764,0.5728564541697754,0.5789443461055371,0.4390724508910151,0.36544034126254676,0.7102707277255588,0.46597996656610396,0.44841811882486293,0.8614565848555502,0.548797775611835"
458,"0.5622589679557902,0.6850210840269494,0.4941610541709054,0.3888360365919947,0.856423490651084,0.805036159811293,0.36651021842282155,0.5930380294567735,0.5622063373581263,0.40097916227792313"
459,"0.09145909565868815,0.863278425935186,0.11636760511094735,0.9682463661399789,0.5536367673945712,0.16823044532505038,0.12702850185261327,0.09279053878069898,0.3685020607572459,0.33874544440402143"
460,"0.33156811121673097,0.3112898941717236,0.2762419665250315,0.7576466859818576,0.3474219388305693,0.6811811587761006,0.330429561160283,0.5153125060690267,0.5277605917592152,0.19398947751374795"
461,"0.36108500433010954,0.13898799254432184,0.1653137111509446,0.35034489853151035,0.460132641603002,0.5590296288529759,0.3957315234742427,0.7207610143663102,0.6294538880228844,0.5292271383583131"
462,"0.32119730284017545,0.3934467634160561,0.00026468044136207514,0.11428554339465447,0.24162120783089702,0.17951079053442887,0.707657616982306,0.6403502761614855,0.2459037849574639,0.3514738057403304"
463,"0.6657841320391661,0.27041576528379996,0.6437478936333505,0.4036052777412471,0.8930689968227641,0.995333083879036,0.39505540243233095,0.976755485843062,0.36909070839789726,0.8553611639294465"
464,"0.9596381548863255,0.4188097994901455,0.5811713881975437,1.167175622046268,0.6535794695375521,0.608369701578771,0.775039023677213,0.7115434907285841,1.1385758069238319,0.6748247512687389"
465,"0.007160213622261158,0.3915958650488156,0.7182500276257728,0.7541788770279487,0.03022171479008051,0.8768854700966885,0.7218671401308794,0.8366270324617737,0.5021582120032426,0.9325402018119084"
466,"0.6272525774091459,0.5471524016064752,0.42755879828698073,0.26231662218303625,0.5124886198448274,0.6133808655297479,0.6307376692989585,0.28131875451569055,0.09535316523786432,0.32714821216653733"
467,"0.6160536439380653,0.0785517160935183,0.9516383159900006,0.1806980667697896,0.28643453874846103,0.6807343514266841,0.7365012284682972,0.21428935860669618,0.9651076992879898,0.7136507690871686"
468,"0.0878726624165268,0.7879936080994182,0.0022703898867054706,0.11746376853169882,0.7235255502795488,0.2855415019870817,0.2592960410381837,0.3675721673641076,0.803718585183511,0.5164618433703005"
469,"0.8121146272820357,0.9577691401421516,0.7830094666551728,0.16403552009618927,0.047374065726805914,0.7386353725417864,0.6768611018367089,0.37212133756524546,0.439919980879079,0.8914269895564672"
470,"0.5246879884436447,0.6703280352130527,0.467216462340342,0.017606179040196346,0.6527369138986414,0.06653572754776849,0.10475222764466052,0.6445661662115504,0.5314713958235663,0.26876989152699604"
471,"1.1634060281972165,0.5341683951707066,0.43216814544618554,0.6205122741487458,0.7434078075079774,0.09973070006583286,0.26732617595126906,0.21999247417912277,0.35415289182468573,0.37717294932934126"
472,"0.2609034486184256,0.18604062276120592,0.5549797642391261,0.7166214246711509,0.2886921545769774,0.28060024800964656,0.8225044498582993,0.14915244232309832,0.6655969377931242,0.13173419963922073"
473,"0.21525813687633033,0.02177859189482334,0.844256286881721,0.7400843326364622,0.35338351319908656,0.011776350078141151,0.8404016519444605,0.1463918164355722,0.8481494498724713,0.9290619264742418"
474,"0.643219371336249,0.6744059353626486,0.606800192132961,0.23965616915864554,0.8328201319483212,0.6593785359385366,0.6023368904076534,1.0656166063943677,0.9128690328097516,0.9829183835515084"
475,"0.47616794723716993,0.4712541533033255,0.8607308878460278,0.5113010217040326,0.5987402429075299,0.3590492944654687,0.4414160819915668,0.36909935942502603,0.6100941686553737,0.414280272179687"
476,"0.8805341223276537,0.7578596905956075,0.8229801041775057,0.5688112840715929,0.5608742502566723,0.6550215221903356,0.6354144105860453,0.5466727484765076,0.6639111572040934,0.45511481736497583"
477,"0.41099789669218545,0.8245739634539604,0.37521127927511405,0.6335400776926546,0.07088431179685957,0.8663837076331582,0.6089899785714866,1.3738905692716752,1.2287648272300473,0.3110418573785414"
478,"0.35358349749921536,0.3099850056427327,0.7912114359575182,0.9626238447036976,0.5869784119229767,0.5510741771225529,0.9620106054583447,0.4795084553203205,0.7850338538031456,0.5604616478624451"
479,"-0.09972448680749414,0.2743853125961662,1.5146229326200513,0.5155119081639052,0.8491467594655621,1.8042536161392315,0.4471904267714334,1.122509190131242,0.6273577417453179,0.09169616223730835"
480,"0.14526593374651775,0.4311963515926864,0.4641319511386513,0.48893602434751926,0.4162850504894511,0.27638236418248163,0.1644883054705911,0.2763129687080566,0.3604223842823114,0.33996969764193524"
481,"1.3718324769140149,0.823883880922055,0.5845845280632872,0.7895047562559756,0.8842324175562554,0.08664845929941913,0.1823992603143001,0.25644745797733026,0.5265617889131661,0.5083897982177848"
482,"0.5995037675210508,0.7004310612436776,0.3337610517167464,0.5201954260599091,0.9168356508607769,0.761650941871184,0.3043317891910905,0.3179551683014431,0.17696742132814403,0.06169237347037071"
483,"0.17802210169300345,0.6119526152205189,0.643414770337604,0.513847239355237,0.3841137351016487,0.46037932655947206,0.21679035780660438,0.3328313422912584,0.238109724014065,0.5764775291823175"
484,"1.0426151521827893,0.9356571782775128,0.22005339370778193,0.6837092131090513,0.5908916214828899,0.5016044861252021,0.3429826593570659,0.7037191217510418,0.8634264653847226,0.28715879917037185"
485,"0.506946292957454,0.7188760647628383,0.7309404648854901,0.9452838680870566,0.5449460649951872,0.3330198668645127,0.6614197853515215,0.4633745586809881,0.6305587421246006,0.5407429257932257"
486,"0.08265399572147958,0.6698659976103067,0.9697359458371059,0.44253052551984773,0.7851164769474861,0.8613885347671446,0.3210373043201885,0.0329058811907329,0.12046506192799766,0.4724395828744262"
487,"0.1529953862343154,0.4046180461420177,0.9153932184469487,0.5006582855854796,0.5636591243616034,0.8954276381266814,0.4281191438174397,0.663678879470359,0.45396440884881706,0.38845532720745146"
488,"0.912150468175696,0.11099884476716171,0.7902776626567404,0.7175511379010144,0.46610292851890356,0.5128612964686656,0.5637148788223451,0.18590261457048673,0.21211996154516866,0.9812788273869901"
489,"0.209010510469258,0.07981187751933483,0.8668216324417582,0.2347116776060847,0.4626157042707476,0.8654723217797472,0.5835606058556703,0.4119836011628628,0.8197615974244375,0.703213075189168"
490,"0.8082498113781451,0.41548022412850993,0.411392009667604,0.3031571203753303,0.32649704661769496,0.7023025036333806,0.5545309754649617,0.3692621235002859,0.6009331907059425,0.6281616456162515"
491,"0.6437714456609223,0.5150524042938267,0.02881367845068117,0.8266037998048575,0.5722237616904241,0.3689025694871938,0.4866745248743084,0.5620899605579979,0.9575500948659534,0.16941872310134798"
492,"0.3982412444427744,0.3796032137175102,0.8423025017436766,0.4464020531486131,0.43032192365197364,0.344680555242396,0.42389861217615793,0.3016408286027056,0.42167030578714043,-0.1589179919676156"
493,"0.4166127756874398,0.42434216628761845,0.47246949791469917,0.3503255579609388,0.3793431219551608,0.38486312617063095,0.4252497443426494,0.4989493114822582,0.48754018888458617,0.5725637859241981"
494,"0.5185127257161691,0.870801579306841,0.5224771968624908,0.5497756940810621,0.2625098916636608,0.7082848253134286,0.7080485218997429,0.657244852292929,0.8391047696531225,0.5161423512103418"
495,"0.1253248848112284,0.590015058461937,0.7874731911683464,0.7789702318512225,0.21722892130141847,0.9499818088836092,0.2161116463833752,0.6702459204935662,0.797384195609931,0.4207280191893127"
496,"0.7927860119131185,0.2665724778789438,0.699945289385988,0.47840102813031204,0.9208122349959685,0.39319037934985734,0.8478881057275022,0.4843207918522147,0.5632647774580385,0.6023150609680095"
497,"0.23116256639897625,0.4808820784143573,0.7007515436246838,0.35258143846466883,0.47013366074355295,0.45838171871891664,0.31245527976007254,0.36438103848296727,0.25262756730021413,0.575330156464629"
498,"0.40390964972606336,0.16096095839564883,0.19237325273571537,0.39476305473819406,0.7778996925935172,0.5963280476679461,0.595292573062352,0.8202725802346339,0.5507597499146193,0.03250136766441403"
499,"0.7228141254050402,0.11284601750227075,0.8125224673577837,0.4580080816014206,0.7751280477712796,0.644679035851038,0.10207127404733396,0.08546980350166933,0.6229978639391468,0.04019749387528182"
500,"0.8648988728911141,0.14712361378330896,0.015589868870415802,0.65487930343089,0.8022599203835878,0.39101629955198725,0.24021765468994938,0.8122291873690008,0.940813404975814,0.5372913535583729"
501,"0.6909857000588325,0.42370040897415223,0.22455674542509332,0.05956626428765349,1.0461934877662957,0.7930925100632736,0.22847902194261166,0.6286330716711582,0.09917204178181398,1.121607762896244"
502,"0.2944954236052374,0.46212861845722086,0.7313475458611585,0.9800192373173203,0.4056862862575511,0.5788480473926229,0.5961692763781732,0.286515762126318,0.23642691561471108,0.9610981681716732"
503,"0.3244504758413324,0.16954735171703847,0.14989280964344906,0.588499052760441,0.1330205319277844,0.19646869419676805,0.19408897607802572,0.45046992088519605,0.5368508846250601,0.32486902616719393"
504,"1.078912764320214,0.5571266793803555,0.551915116404253,0.4004104156423189,0.43687301274474133,0.9329107641570813,0.7419297414237533,0.49370656804124086,0.8055309015023701,0.8297346323979988"
505,"0.6538849036242939,0.44112265074077317,0.7916478542438745,0.899389950412416,0.1140034613545905,0.7658530017775649,0.39763821053014725,0.7574129825482011,0.902227984166155,0.6984307372434412"
506,"0.24594480758655887,0.4021630085708097,0.43029020072626256,0.3592418781745386,0.8035220992119521,0.7060585595312291,0.5211487130728976,0.8961368909401296,0.7025640801243823,0.6897231743533827"
507,"0.2926904402618061,0.24963989277075038,0.24135594953163075,0.39850953942054423,0.3857842398710096,0.24052387229653882,0.3840034147720039,0.3643541287223684,0.3069974670415276,0.28869183746336957"
508,"0.2036308539596996,0.6722768973978562,0.539447743759228,0.325001907073023,0.7282787058207045,0.6111799273950124,0.20469522332206558,0.9159168963781997,0.8508477386872592,0.5070520363536926"
509,"0.6248036728357413,0.6774658520700445,0.46973051705853736,0.7059467112140808,0.8994670250246326,0.3773644660652483,0.18476072478781522,0.21522748381055037,0.626351977475711,0.6947019371631877"
510,"0.5194818084271284,0.9545900613833571,0.3682535701329325,0.41496528817885847,0.17189016351534359,0.959568890903463,0.32961093471659675,0.8541038235175344,0.10944891374048948,0.577571174221194"
511,"0.5236633687608129,1.229822665892223,0.7063111403266803,0.583619880080161,0.5931873307182106,0.2420050924322289,0.7392173842721964,0.17371961112426532,0.6353009577862043,0.4801040854789586"
512,"0.08387243892586088,0.40036414630698586,0.2735161822304292,0.818666387359919,0.6478354941739828,1.0071717825999178,0.5440908648497734,1.2716242356060297,0.23280482054585,1.4203737981576507"
513,"0.48141910091112977,0.4735148237444258,0.5071149259551017,0.5212355082860137,0.5304591772498667,0.32657213694129106,0.5075297106219194,0.30797237650757375,0.6557371742101793,0.473414118501982"
514,"0.19758563182531674,0.8736681053035389,0.9068076560935423,0.6871048063808791,0.1877712768619323,0.5043826934787646,0.2793344085379045,0.006358417617242096,0.45175871139763046,0.9856944763898331"
515,"0.11358845407821017,0.5513858846106955,0.49521909466171044,0.28252171616893407,0.8164289767888123,0.33515836623280637,0.2313782500244801,0.6078278510760325,0.7573369411887915,0.8575259799747413"
516,"1.0566631035098093,0.9715072026504044,0.35460384335767264,0.8227723283220116,0.7726705804566287,0.45721286497190977,0.3045151791482045,0.6237908895087665,0.5426275962948999,0.9956463156385891"
517,"0.4812414890589095,0.5233048267238459,0.35568762748677335,0.4632781791987863,0.5712630413980803,0.23962078497976932,0.753930430302381,0.5846666679097928,0.5825178535278713,0.49005675394068465"
518,"0.37098345808625643,0.4225143103666732,0.14671315379941174,0.44538493400183576,0.5571809477592718,0.21520581933956662,0.4050506550823315,0.9086677445327576,0.615345086239259,0.8616334589912195"
519,"0.9597402914426603,0.29039966895506897,0.1483584595043054,0.609895541574523,0.5458529634416478,0.016453486137589145,0.37003706637154743,0.09897506523796583,0.16181827252600053,0.23628073225209648"
520,"0.41440011091539397,0.8684845406075266,0.013974159136125763,0.3218203239009779,0.7231299980360281,0.04682600902218559,0.30411698976124324,0.49074961445706256,0.8483767719956505,0.0543096426723354"
521,"0.15708990962330202,0.4611968109254532,0.12645795428085083,0.20176655285489392,0.6473930773099839,0.521691072631102,0.17738514382755438,0.243871405917428,0.43186458364200037,0.2228404037681607"
522,"-6.694859573685328e-05,0.2900594492427061,0.18001355681864192,0.6161261371330925,0.5219580795411399,0.8132937683621856,0.4186769191526083,1.0042464016242683,0.09698530077188168,1.1837908551469565"
523,"0.21657175531714334,0.4347834757750657,0.40574585293755583,0.7201505043824186,0.8912833615507693,0.7484868162840027,0.5686377305507987,0.5733963675244106,0.9595136131818566,0.9321501748172223"
524,"0.7945497380905748,0.6456453077019741,0.7854714088709119,0.734954325284674,0.9642482097534583,0.8132606149014229,0.7641110581358962,0.7263566088316789,0.5202785940836246,0.9663368789147962"
525,"0.9718045234947397,0.5046854014854528,0.4920040996000479,0.9923700590082914,0.3348075195289589,0.4658217992708613,0.7345715532535989,0.7307714463105961,0.5205587073998496,0.3974689315026663"
526,"0.4976029743559701,0.22256873435606261,0.7660843354513467,0.7655174315879596,0.39751895101323076,0.5020498863903983,0.10053511793280401,0.6801045452710883,0.02680428284722136,0.2615545911618682"
527,"0.14932986532766923,0.6455723073364206,0.1945987678908998,0.7082320137898728,0.15523249172037534,0.7051456385401086,0.07953655551583139,0.6008865410663892,0.24808610707749568,0.8349754467212122"
528,"0.6102919695341447,0.2870083485272782,-0.014445804557089534,0.6181210460912824,0.20091955848957685,0.6009974747306419,0.4261944210313872,-0.01524755709380202,0.4312143031522849,0.3556416815394902"
529,"0.8413687004499267,0.9224793421646377,0.5320318639992977,0.8582961013765972,0.7016993139107546,0.7117610837007965,0.09308270273116981,0.21587007776011424,0.3678115577973915,0.13614146064921806"
530,"0.6229070582774859,0.5672179158490442,1.4315822084246195,0.7217565847056093,0.7110562313438719,0.5954726816382666,0.7634745127388605,0.5118772459211555,0.6740640093361285,-0.3309302773173154"
531,"0.13456530251319776,0.32969548258921477,0.7205760119962976,0.6200358903695076,0.01551730570031884,0.9513311537930911,0.6089352922567232,0.5145531060949928,0.5116780227995505,0.7035327119322962"
532,"0.6260008190825227,0.19430885545118023,0.22789062659704357,0.4515630893694555,0.6222114045534219,0.5322039005034821,0.5680467359249934,0.5036665847399645,0.39079517656025287,0.268778814430102"
533,"0.41602949680074963,0.6227894679360508,0.2550351453205,0.5820290473880757,0.28448918207061813,0.6368397799241328,0.9525945793840569,0.25460221245130765,0.16950494861641197,0.0725540800188943"
534,"0.42106693014494817,0.6097612433646444,0.4157210367996862,0.5990446034243462,0.43730013185855204,0.2888849614386492,0.7037550341792767,0.3968988019567575,0.5044615947768636,0.6151752442854252"
535,"0.37094022540868216,0.2859292617647772,0.3806704327106485,0.24847974581762494,0.4132304975673547,0.22088546983416496,0.2771665658095095,0.17947240882478907,0.2827813822404773,0.45434317268352997"
536,"0.26446367391029824,0.04966307225301991,0.40349427816027483,0.20837278019165273,0.003848475740659274,0.8682034600336151,0.4931349896882202,0.02417188373024448,0.5502537469159993,0.4704866642645399"
537,"0.366495505660762,0.3889914890367746,0.2813062852907325,0.31879229670818315,0.3407896415661832,0.34450611783799706,0.16913842261826248,0.289840797101049,0.3270402783426335,0.30092670007862515"
538,"0.4479811690792842,0.11771933049904748,0.24236318080474661,0.5019954951574451,0.09822938933409442,0.3720570622004119,0.3339180678508483,0.7354663886552325,0.017904239712818515,0.01302749484162724"
539,"-0.08263432377347762,0.2418067643702095,0.10397744366240953,0.40573219481340295,0.35224396383883655,0.6302138035345578,0.2776679102614108,0.8022042980361834,0.013995558826857124,0.9008525558080488"
540,"0.23646522211743415,0.7335838016629302,0.5621065458436989,0.5604344734330376,0.2712256985993303,0.4159560308163731,0.951038294272272,0.2888842609706824,0.8081988376647083,0.042658003521457655"
541,"0.7406010668774028,0.7348494635548255,0.04003938713158024,0.5929423191819427,0.3798895410402645,0.4021078710968754,0.23190860371932914,0.5131346804396569,0.6552728188238607,0.22377088561222874"
542,"0.33021940311867803,0.45264968595811417,0.7997002310202137,0.25539669528861597,0.5742093630493186,0.7334382423590602,0.9949816024216285,0.46216462469141495,0.6094297150918521,0.9146040595780845"
543,"0.4058676691631994,0.7418113322798965,0.573200752847372,0.37989252259820927,0.04651493438544785,0.40930840671529456,0.8566375678182491,0.5227618500289288,0.10684257826106558,0.4318525567130198"
544,"0.9365697694048378,0.7299072984003683,0.3653558083383631,0.1942312788493945,0.2583883480689664,0.8180773282306321,0.7537909596344495,0.9199497345147573,0.09790220880772615,0.7549210971516045"
545,"-0.0847280824415553,0.3482997100397062,0.22913036339005513,0.09232110472539642,0.6092178457670889,0.7651673344079172,0.42654433316656265,0.4546939362715485,0.8905210007667917,0.7234454621244502"
546,"0.5474885912759083,0.6744480058094497,0.5752625234887324,0.28965115545327547,0.19471086417981798,0.5666766029367416,0.41071943343989026,0.559760239300555,0.8356497507504795,0.7606872386154814"
547,"0.6467378369383181,0.22222334479876887,0.12567050313177705,0.3713900539910636,0.3968120336690232,-0.0039989316065834266,0.19970130672944275,0.033089067634858284,0.01619623760457469,0.20725377573883294"
548,"0.13833545696962007,0.42709821060360964,0.4631417752662593,0.7120251779086462,0.5124218584033513,0.6293708473027856,0.6003124538083798,0.397040992124298,0.4262409309676741,0.5061917645543806"
549,"0.4242932869564443,0.36222498317996626,0.31398716918432273,0.7102139056996184,0.3415110545052191,0.6357684562049144,0.3586591061290466,0.4739703262944815,0.5366635402668173,0.2587744672880742"
550,"0.36304810594183445,0.5524274713771826,0.7497029613900038,0.9955497187501656,0.13045173744957206,0.8412718859061965,0.5887137948230283,0.4250673276059871,0.4869791828507175,0.34740122570611265"
551,"0.1008561720594629,0.725802682959037,0.03971631270501345,0.4694283583409864,0.3265437169808392,0.024410477283867162,0.5627508450153045,0.2764884694934636,0.2034907610648976,0.4090891729334973"
552,"0.16738963412262717,0.40306311197137523,0.13971518692943918,0.27206281387778836,0.04340187567066994,0.3445145223436316,0.24360325436680857,0.5029906922400011,0.4677744731002853,0.16206224219144752"
553,"0.43781204352255193,0.7623913391393146,0.7386449945696918,0.6130176984290386,0.6750758740586924,0.33259993892516826,0.5735205713288167,0.5701125398413369,0.7853155907016405,0.6772696030246643"
554,"0.6000190417379627,0.31936662619821504,0.6094810100980941,0.12024683613067591,0.5381302256700923,0.029052883466664674,0.29999114368665336,0.5956961089730114,0.44057453594482504,0.6343741622453805"
555,"0.22585913569586202,0.687829633696578,0.18278294926127436,0.043905814083299965,0.7754946017176256,0.7676025283952866,0.5798846113135957,0.21059579170298592,0.8578011213489375,0.6523101674814943"
556,"0.019841761588160534,0.8089168877513859,0.06994434972197472,0.15470999444922873,0.0551531059724123,0.9618545726154695,0.019581858435262722,0.6718754699352792,0.5610454462036721,0.12972671674966163"
557,"0.11924404461116778,0.6481516716504004,0.06875351149127162,0.8165152889981439,0.20697854278472338,0.49971759763949897,0.23582074220688298,0.793970021025159,0.37046011685360025,0.9105366013640971"
558,"0.6722921851612995,0.9826766102572715,0.16307597114221106,0.7889942975707054,0.7605442738355461,0.6688187749302471,0.9694237244170099,0.19601523168969337,0.30395402906811153,0.2648468253908638"
559,"0.98033673239251,0.05902050816062898,0.7857101788850884,0.5745407305110427,0.5366647297917653,0.7031589251310507,0.6897318256168444,0.47957628753528314,0.07212108636465142,0.6139135502813914"
