,item_embed
183,"0.43678088516166735,0.055753917085544516,0.4841812740436629,0.5577945831713219,0.3157494760665304,0.34833547430183226,0.4086468929066614,0.6341212047649671,0.02558684202457109,0.3271292684063465,0.34985517241276687,0.30863067470008443,-0.009426464594593748,0.12799076330891918,0.4244205574126226,0.49094043807976934,0.3028027920407458,0.2546911132470051,-0.27482925268478225,0.5580787994148384,0.11423164431585717,0.27861774718002597,0.3924521121927332,0.28847126825267205,0.3085896590892775"
184,"0.4200254022268754,0.2946036782750259,0.47647242910780485,0.37715460420001445,0.30954183331169244,0.44197305918483704,0.5315234710921157,0.3807110952692581,0.5370674547469261,0.33488508405794953,0.4140303222881916,0.3801419727736935,0.35861520705156397,0.40773538028409684,0.3594973825330359,0.22994891108942225,0.30215959274854637,0.3766705892349011,0.33027263363575826,0.12909700329831242,0.3727450097939604,0.27157167879524036,0.35308384139534044,0.3521558928718784,0.4103524384807968"
185,"0.2446390201278621,0.33606626090274583,0.19974715924423236,0.29937555886613554,0.44396925605449195,0.0858453146231541,0.49858401800127344,0.6509210210384134,0.08936068837732335,0.3076715696965783,0.24709931496426873,0.20646372733405138,0.12434210444741836,0.42645854536651273,0.35738312927160093,0.5219202498719094,0.2181286978944778,0.22170146820276163,0.3770842492703768,0.3290048360317153,0.4121134841972559,0.42979852686773357,0.5492659577137904,0.4561492882051276,0.147004870532918"
186,"0.6804312326535917,0.07425878946742637,0.6339943662627856,0.7059292480822624,0.24951897318216965,0.19459152551611403,0.6129035554942213,0.6303498527989593,0.6683477033251558,0.5848381109953181,0.7194254796943687,0.8318355318060436,0.7310807796075909,0.40476498675759676,0.9545605567297297,0.6764396532836073,0.8548245572421895,0.2810622326947896,0.7252589465733155,0.4500288671136573,0.5506587080757218,0.4360907209127589,0.9207055165016423,0.9684734987659658,0.9721482427374651"
187,"0.3492143702488334,0.6380004776223989,0.6528861790536943,0.5761579438039317,0.48031788426921773,0.21854701321476777,0.01966982974267828,0.3719609835498129,0.560046839136637,0.9601111359367802,0.6110794345962202,0.9299958908799592,0.030108084572809002,0.11300798319309513,0.6313374035886341,0.10347901946518301,0.1354769434698465,0.10722052707069396,0.6693896320787472,0.5272365510846214,0.6595653365502142,0.5960694473690937,0.15154650212315224,0.9780219519185656,0.05833013016302535"
188,"0.3669281031263149,0.9030566436703994,0.5084972145357013,0.6599923223045485,0.07571078685930038,0.3642409606105448,0.4828892670753359,0.3685728417405385,0.06081183458092126,0.12096819572525713,0.3855618818002493,0.5806628849808609,0.20914451219327568,0.41061174081243257,0.15097919105075577,0.43157246466883736,0.3933574144507409,0.4969030380481586,0.5887203118620766,0.15333502744816613,0.21201476035794345,0.5047915677474687,0.3734117132001051,0.4998779578027328,0.17895672662278214"
189,"0.2042774680313639,0.23450796555800232,0.21311517065412192,0.4918498620668167,-0.01473211246253333,0.22045067313262967,0.1446722010056959,-0.11639032238366828,0.697955057619033,0.37832080937521984,-0.14940794766136123,-0.09593663355290323,0.6278821607218624,0.7053235183159682,0.20341449835936545,0.317266595255467,0.5762773895232761,0.2270505044123008,0.31458335454922437,0.041868948194352995,0.7101999480426957,0.4949610859328468,0.23022902576552426,0.34827926458183806,0.2734126801695402"
190,"0.301743746359482,0.3708146889871744,0.48577449175271636,0.5025688234449402,0.5087355554766289,0.21361898982499283,0.3980315395499629,0.3550724957825347,0.3257956852808444,0.21058512799321732,0.4255496735304288,0.4335369385418411,0.2467870525910383,0.2611008612055404,0.5962769267431989,0.3815080692904162,0.4117442319871924,0.34004213724170557,0.3602744216825397,0.45351973572145066,0.406182459637984,0.5832646595589767,0.2795011769283677,0.2910562898378408,0.4955575452359796"
191,"0.3753959329911043,0.3626139912463376,0.3684395539477349,0.29815465749201,0.4052738966190718,0.19379598460224637,0.3359011723683497,0.4001726400972319,0.8247522186091109,-0.02758243917949054,0.17108570577106053,0.1478983396876512,0.6698113580042058,0.6945652697753868,0.4991769119395594,0.37801018239026485,0.12899001741145022,0.43989385678575327,0.6082767763168273,0.3174924507717843,0.5454474133737475,0.562110047412649,0.03884767899742406,0.5610453658757664,0.20381403470377576"
192,"0.4088537466069412,0.4226729405274451,0.5221903705263461,0.7086507055267691,0.23723878542374324,0.2707238590066593,0.21320928351998814,0.6793422610490808,0.12804799510111187,0.44874677976336436,0.4537773941279759,0.3866326108116769,0.32948228797601714,0.5192321078124836,0.36439053888385875,0.15506289136907941,0.2728604467216598,0.3487844804411875,0.45137838473458025,0.43056691360838084,0.3834688953163465,0.4109207484377473,0.4181393907765874,0.11818611393546788,0.1862478763752293"
193,"0.18673695895985876,0.8829434168963244,0.7674820399105245,0.2033820159204177,0.6580570752804502,0.5146551700034974,0.36459961177839406,0.01384370638688004,0.2301939080067763,0.49083441923095017,0.7250494716731088,0.8558307247126827,0.9647727673115863,0.7612318308260801,0.24893443522478664,0.8260809916170944,0.414967747702328,0.28775065428920954,0.48674978017281145,0.08978871071330274,0.21847414100937135,0.237093418530258,0.4100807418689575,0.5773706359010867,0.7705249144299756"
194,"0.16746926343193666,0.27039579073995934,0.3618507767995111,0.44468758931635993,0.03725616885737135,0.29112618071461993,0.3762202351237456,0.1791913192173732,0.7117451431900067,0.4688423792803857,0.5062316301652613,0.22145494972192037,0.4542251401500931,0.5061757995590968,0.5887791589029957,0.2619030881272075,0.35646692695011956,0.5092545275273453,0.2849952301372408,0.48618138804134037,0.28657420470277745,0.5395502502269076,0.6271313789104105,0.42894583415474896,0.461482702315038"
195,"0.8583829620518806,0.9809940668126113,0.041556950515499125,0.9759546997742846,0.4781317763181898,0.6675532314760729,0.9825826656861502,0.12472594823416949,0.7772247014716441,0.468652758515713,0.9368300931480238,0.9158319137573573,0.6473022402734259,0.8770764717659872,0.6134412054350127,0.6318448171058272,0.3974014780449223,0.53250981970615,0.9862451487490753,0.2731129294264113,0.01150949281859881,0.37961867942802996,0.9949734373893492,0.8668856919474969,0.4052656540074172"
196,"0.23486363371630836,0.35184099795620005,0.6414838955308567,0.8466913968838587,0.22193970661629303,0.528883317578958,0.5155921439882974,0.00990849604563293,0.7378220349023358,0.7641678759274027,0.2958633281785614,0.3235676554317166,0.9336497678611734,0.17283684621558992,0.37289028807077307,0.4835750173472987,0.9511902896996601,0.7816787993942363,0.7839149338948305,0.9632513785156044,0.3382204997317665,0.9443445888369681,0.5463715192504794,0.5209903387994977,0.5065104367501612"
197,"0.15208911727572627,0.06323126910751242,0.4148304921587863,0.3494375844389306,0.7319573925123758,0.3744159699911195,0.48626718382406087,0.497784919888854,0.9802310055052046,0.32547809706493136,0.19511413073266093,0.7567785866272889,0.7254489901394184,0.6624485414838077,0.30420085066051195,0.7948027561712713,0.5119608337582526,0.10259398041917489,0.730709131232077,0.243608424957509,0.2610070435246118,0.21937367581656164,0.08189361243765936,0.012596272251924168,0.9811531705722367"
198,"0.39055898427705293,0.1255528564921422,0.6550335657117448,0.4097751444853429,0.6961893439585537,0.26504298222389755,0.22964799060285646,0.9931569731887834,0.7764747462460359,0.8502669583845281,0.08788442478306724,0.2956419768799037,0.7183318666063707,0.8124863870404011,0.9190733499660748,0.8677784969474699,0.12221250341571155,0.002568780983258856,0.9406493932466049,0.7763188201854168,0.4023247298321222,0.7330143298491589,0.19135485584351208,0.7785716374747421,0.9834266647578823"
199,"0.2297387532925545,0.35182074694614535,0.4628926517260773,0.3886473160683151,0.37487706895084466,0.42352496301855835,0.3072074578629721,0.3592195502834883,0.38930543898794356,0.22936499991412607,0.24031171337882554,0.24909042295150408,0.39492540354930833,0.46843453220447356,0.37389013621401834,0.32084037234005813,0.37808444487079496,0.25932837359130867,0.2780356693260225,0.32422946620254744,0.25825559657685176,0.2978433590691105,0.18811557455026592,0.33108006731250367,0.2284140746468478"
200,"0.1015781524553898,0.33912278498079335,0.36819606850254916,0.38216036546868737,0.3076978357584015,0.7682034559942584,0.38381980324940246,0.36008812092387216,0.41017212327938724,0.5811198742596486,0.24303580688263093,0.38628283863178053,0.33174598859125254,0.45880428979380905,0.6136165315412581,0.2837061432789571,0.10132869080025114,0.6390999063660475,0.3407403936154139,0.4423357899795986,0.19031622818978497,0.5316680528249337,0.7452817844041806,0.22313104368712927,0.2811913413692537"
201,"0.24432293121829482,0.4108957688231712,0.4817782683180733,0.17676351860842607,0.46298533178762924,0.33211280717173525,0.5670175004599125,0.5429951490043957,0.39951146149315553,0.34490307350605465,0.08543114687008121,0.36372522182281797,0.2141642392378844,0.452418745362524,0.18629871283029764,0.28564970090274205,0.2879128966333772,0.382281651131633,0.319529628223486,0.22787171571428946,0.564063311259129,0.29699575493026537,0.4460387847113843,0.4879059566382239,0.2844995069109696"
202,"0.35420042023328147,0.6438465923411889,0.2790476305431533,0.1509701013127672,0.16680043901787686,0.531465823946602,0.3886401130413482,0.2268396168727278,0.634122778896957,0.3806024389949771,0.12427689597427238,0.39034110868495264,0.37624691737412597,0.5115129617466738,0.32429803703883525,0.5787434295695806,0.29260707207636166,0.24816233642724056,0.4219340707074863,0.33050475664140655,0.46947715445941246,0.45840266565866716,0.41693374638160774,0.39555395897116474,0.2883859229461357"
203,"0.42766215848565164,0.2062030566698909,0.635401470769543,0.6168055098082632,0.24646641035430197,0.2923157462889586,0.39331723290255793,0.5566213326137371,-0.09212335026589205,0.160010910263646,0.30840617773757417,0.3481020446331527,-0.1193737866166012,0.10395045997900189,0.38214510436271193,0.5449461732787106,0.26143030570281295,0.2562132427177185,-0.25162928328802203,0.5032541399818605,-0.00862731969778535,0.3392473749554741,0.3846132519095015,0.4435241859258641,0.16632030047822197"
204,"0.484411937593173,0.2549926191039292,0.31680708205759156,0.5623770633416023,0.7037946600557323,0.7354915078123814,0.28272449323331017,0.5907667481260369,0.30629658513038455,0.49831830261883997,0.4914874893402168,0.5782323488002697,0.5072392498821635,0.5795169737651051,0.2634099164538743,0.34501648772366766,0.2535343596946362,0.44885927242739015,0.6146268201888629,0.4935933672148134,0.4267787568898074,0.4763537414795949,0.6150198543158746,0.30501003029024437,0.6345189309841103"
205,"0.4741419734639366,0.005558522292003043,0.029849696477170284,0.22069496789264975,0.6557504754734091,0.6785700742223582,0.4392677170515651,0.7676286173486151,0.5344238640525475,0.9055448232774229,0.31156889941551846,0.1545015025255908,0.8474162756230013,0.9055110870716521,0.914176621341936,0.7826937827111017,0.4734406095284813,0.37016996106800193,0.8949555254872026,0.7736974971559766,0.19757228091213475,0.19687766083904756,0.7254090792901776,0.16429415361558652,0.3391739105187871"
206,"0.9486467050686471,0.19616868919167574,0.7786139337403423,0.9375931486294116,0.9984173237592587,0.6147735009128347,0.17038963389645534,0.36952787640579754,0.4634120605953894,0.8144447884268861,0.8157650258231609,0.8546248160510671,0.6941063214179432,0.5851645906021317,0.589713985951734,0.7473864844726648,0.7448040882993698,0.8730267369024393,0.9796031739517292,0.03571849137454408,0.06915948728074817,0.20673911578194137,0.7311104234296688,0.5623944605091048,0.37451620637024974"
207,"0.3211939612918692,0.2894624717809189,0.149834714305652,0.35350811370116425,0.14574474631045434,0.3917107632661372,0.2452958262814632,0.13960574999745967,0.19664147651583141,0.3549633373305653,0.26516987054481095,0.15987987964042177,0.3297381985400365,0.2737309805779684,0.2900262410923524,0.2552921832478762,0.23207466164687665,0.08679261307631123,0.40818779246188713,0.3802296458370614,0.22638642026455946,0.25221491832690995,0.39181940103405793,0.3306911487086492,0.30216197407626827"
208,"0.16697078191349632,0.3661848570247116,0.36041460877870074,0.20828013252096,0.24302160483142884,0.6470655113860189,0.3223738937667786,0.3211497385974079,0.23317373198396793,0.5571769097909479,0.6792444267861664,0.4318806232551509,0.2825812657133411,0.42934033148915013,0.303092857983979,0.39335281589577187,0.32979868742435836,0.5687242886246797,0.37355566968914444,0.373076721174144,0.40303354128047575,0.5677399755795505,0.21528811408772747,0.2656017037018871,0.36591052087835424"
209,"0.4437571617256235,0.33722497428213855,0.35664357594352036,0.4054350260064472,0.20843776264921168,0.44371272751226165,0.2999578382866907,0.524823282879628,0.4403444522334364,0.26917799396048214,0.4531749705841212,0.3196122614871622,0.5548997158130066,0.5250488159578452,0.4746402744635307,0.17816094711398045,0.3841157815553096,0.5711868455807098,0.4463576452813079,0.38546639012216366,0.2918383082382971,0.18588864984396433,0.26859787132980023,0.4168202472173265,0.19838094396662742"
210,"0.3579031222919071,0.019262498467028544,0.6044258437396164,0.9574141451298401,0.9880841262442726,0.016812734468746204,0.9632556727488182,0.19113173146948126,0.8119041060267423,0.7923671443773608,0.5053713160252867,0.0862940909618074,0.16382366158443318,0.5500090380166599,0.15895458548920094,0.13951493776778245,0.04266520681158803,0.4835773582888272,0.9552897701348574,0.5055939812871661,0.7850467693166369,0.6901682625868718,0.6739267181122085,0.6249315604540002,0.4515364007229219"
211,"0.40990328681016075,0.25856220170144556,0.3028770809056689,0.2042791369468306,0.6061638094452947,0.4710520063062094,0.14260521667065557,0.5371366206320803,0.4375549173048756,0.37309350646710154,0.4016863670363032,0.2634496107005588,0.3538108455142771,0.1889555405421079,0.6052230240404861,0.5816155727122353,0.4334908835891773,0.5867972902963392,0.4578952552790961,0.30075482179098184,0.4401714011258483,0.3796074609288619,0.32901164835797647,0.7046792253405464,0.21326059396933753"
212,"0.6498746338074203,0.52956224906364,0.4532988462069442,0.3574985390122413,0.3761594900221346,0.3633569287890163,0.5312560654684015,0.30201124314821576,0.4357414199881107,0.4784536799862211,0.6654628547717254,0.2560312989898555,0.38903100160995807,0.45831988550715463,0.4033060031222302,0.420773969610112,0.4208783723728953,0.5207746164287848,0.5587062793894538,0.22596787600689916,0.501680539353431,0.1575333289839265,0.27239483883471494,0.24186792230438592,0.17625783560076264"
213,"0.13311837112601912,0.5052269647900501,0.24570593585589365,0.2580699939761673,0.6169772166991495,0.5487708440054508,0.29140855304715085,0.30488909464257014,0.37462583910892033,0.4690015196783616,0.5039703201942588,0.28252934496642457,0.13214391757167027,0.49425617253603077,0.1885764307672113,0.46947397134648355,0.3423378164556531,0.39997528272955074,0.39549582989258925,0.43965178328411547,0.4319129154398281,0.08311069171185914,0.6500406469492386,0.26864870197108187,0.45103727220901907"
214,"0.3319704688075731,-0.096673141516075,0.37392404291555076,0.3084698700075661,0.3393561925543962,0.13845795305307837,0.5109073788703503,0.598429021175435,0.3139680496605616,0.237387300631592,0.09208249738923847,0.10451050157435285,-0.10494180900022204,0.1318480660532243,0.47580390752609175,0.28542357943906344,0.22677587998728843,0.1111358985964748,-0.03908376080094193,0.4882996339062749,0.3590557736086175,0.3035770171241905,0.4162215363556435,0.37294181637066115,0.21622850937605423"
215,"0.8337639208268107,0.1930059609685716,0.15670727076994062,0.024331116517751883,0.8790378758181815,0.8490535896165134,0.3829822199376668,0.3769478698358044,0.4566886733243367,0.6356299428134704,0.9875434864860734,0.7328933092270036,0.8098254695357479,0.8459791725648342,0.8498200463322317,0.05194515363767538,0.6471317519426553,0.7303807492311724,0.3826668541210403,0.11394608145492957,0.5909661186433766,0.7184453247079752,0.4704323440032886,0.9089224301266179,0.2727404834626258"
216,"0.2641648155948595,0.11249932288025692,0.3797089511317794,0.22427148294742769,0.10553283232620884,0.21232033441981177,0.24376832510584157,0.2689709147600248,0.22946996940672762,0.4946433634675002,0.43459501526125816,0.4224847486127781,0.08146186159308837,0.18613643811199604,0.2391682381786781,0.2517908950991668,0.4108019640896379,0.3857556096170635,0.04231457776328055,0.34587190058680267,0.20073851337105078,0.152710075951842,0.3333187205222399,0.01908149512044416,0.41875549340347235"
217,"0.44633385167388684,0.20439615792179872,0.6305758461114134,0.29368494887543983,0.2542302557488552,0.48532784905595516,0.25775130283190273,0.28273707132644377,0.3354057319832847,0.4352359398906908,0.5895088598307426,0.44053775766553555,0.13701476667038673,0.4668949246307052,0.2828313747690011,0.36075305088352055,0.26997521288773,0.36438205413685876,0.5218161631213591,0.7048460685714202,0.5615520390274911,0.22573405171378044,0.24324232010839641,0.46735244313657304,0.6605890851353664"
218,"0.2522302627601749,0.4694401661106446,0.4505187718389482,0.3001999257679197,0.3992922150888391,0.14419785890136355,0.5739590150587474,0.302847930462971,0.3660922824149826,0.3712771851345401,0.16864562858484394,0.557546775219765,0.6162902443338119,0.49022315569421204,0.3732427678305019,0.21679608543412465,0.3080768494621801,0.18966589540036397,0.5467493611638975,0.6005648347231887,0.2528101405402287,0.3935542170778851,0.5406356277888826,0.19394643991722843,0.23400318822455007"
219,"0.07045929307436206,0.18136866938390622,0.041162950919461844,0.11147132526981218,0.053610272440570574,0.11551349835474226,0.05079455278602915,0.04238611349298305,0.043015982071274654,0.04603366146562056,0.10306755970154884,0.09638670635671619,0.08802084636366451,0.11583662452787769,0.04145095257016904,0.12789660143300655,0.07520770920721787,0.07129061424766711,0.12729632808874447,-0.03234189937624731,0.07139908109990784,0.1537531329830456,0.11491485828742591,0.06259942768411401,0.05816185446669763"
220,"0.3251960843620441,0.26163194509452337,0.22469500808998769,0.1812688845970741,0.18821927326954765,0.1781583119555501,0.2665459571040013,0.149208048857775,0.2154396686344834,0.2349806982429029,0.33113504268333044,0.13150504906877897,0.19347785144124532,0.2285718276591255,0.20484151999806838,0.2116563217822356,0.20947168344323305,0.25821756407336904,0.28194865824381965,0.11751285002674612,0.25050668157665973,0.0832026399549329,0.14151772354891146,0.12226739958921735,0.09323133046907701"
221,"0.6966605966114545,0.17584481708597888,0.4832698644874668,0.5463147114179395,0.0728724894888485,0.8067139565156844,0.4998442137536454,0.2196459151922734,0.23718247664947834,0.1526549113319512,0.6067385771537197,0.9909566758857717,0.11834194614294402,0.2122207462807919,0.21315356935323093,0.9435520824335577,0.03850945340187539,0.11024606736458542,0.6517537682072767,0.07011713124077512,0.8467551395691301,0.9049073653499043,0.610451821552305,0.03230068973407918,0.5570860399403141"
222,"0.2403789623623928,0.32697994438784006,0.2379197984956394,0.20013253508004436,0.3226250544299392,0.4379076612271877,0.2741489719103305,0.44835936005973603,0.050306545746622154,0.24989484797900083,0.4347179349473558,0.31730603512461963,0.2117970143819529,0.0701229331264927,0.3823365800262043,0.24502201408855684,0.2901436051831106,0.26149769358530117,0.27498890111695484,0.26041807717646365,0.15985044607087817,0.21016493593612814,0.31072866093594614,0.28543438712468006,0.18394829034096277"
223,"0.7271782523221831,0.28360035595398136,0.3464092409608107,0.47093758496053284,0.20562947341222948,0.2325006540915564,0.979410734656724,0.9782181083327072,0.7485791136089648,0.2760729027450912,0.18862561472951234,0.15906487307677775,0.9249151338177772,0.9113960578499118,0.45295826136270756,0.8269006168632462,0.6762825881573546,0.4848906346399361,0.5185628284358806,0.2903450268330351,0.11905577443524806,0.5495193012316112,0.19976051835815323,0.004953374864646309,0.18388916144309952"
224,"0.37527657740821674,0.68005357550412,0.19008545551367206,0.16303195774584445,0.6240787189171998,0.20149780861203703,0.611744196110872,0.2686429177792422,0.8234341837624354,0.8967794688289011,0.8439473372848698,0.7611724826809306,0.854756277877862,0.17955113646738452,0.6481810663314356,0.811289235070337,0.8440727603838931,0.24678741957331252,0.07571133150610809,0.011462060114999395,0.8834468443889075,0.5463148387655246,0.36936781111105466,0.6880261845570802,0.04395054735327253"
225,"0.39851777214404266,0.1617599709406022,0.2277718875708068,0.2906517442098003,0.23902224836370234,0.18331555449526313,0.3735265266352652,0.6113722655903265,0.19731900582313683,0.6174366618696812,0.22950508315107057,0.1632504223223304,0.6625386077607793,0.5303203109756006,0.04221945005260362,0.398159407376157,0.10211015038567653,0.4455773648142806,0.5359324466435994,0.3252331952967566,0.418523468183746,0.37417357885129143,0.2464928875759023,0.39703459414489645,0.28337753114857606"
226,"0.28791083280458785,0.4163817009119717,0.5162544758316577,0.38427692828991084,0.255770674693544,0.24211807443422828,0.46750756269397553,0.2001535623644517,0.2258792810468268,0.3025340355041773,0.19811196598449674,0.1789877552299782,0.26565041634485403,0.3835097618490157,0.4414630624780606,0.16955025918312877,0.21789972835443214,0.14121491628035104,0.26500721298726365,0.3054920901062773,0.411901238569181,0.4594761094807807,0.3427344037948923,0.20294904131316926,0.24302225301882022"
227,"0.2860586257845439,0.29033085533563724,0.6824591758841209,0.5648921931711284,0.2833186699863302,0.38377319056093906,0.5070340413623162,0.4433474572675231,0.3687839347683641,0.714565646491987,0.35068819823297387,0.4958576417622927,0.3725018694279376,0.35046326781971177,0.30392875527753116,0.6128542479385831,0.6342722678882814,0.33095791569975025,0.25738799602652845,0.5854023884653059,0.5982685922363836,0.6223920143371402,0.20957835773331196,0.4817809131011864,0.4373784894009524"
228,"0.35755893293656593,0.18980771603985175,0.5367231313060914,0.2876831482845867,0.21965712541358648,0.27882173018912393,0.3461697531935963,0.3101296615789531,0.3727230516398385,0.653272219826348,0.5452531590412149,0.527618496959356,0.1850188254639653,0.2450799335736615,0.3257660876737887,0.32747629993611505,0.468200589972523,0.48239890874541697,0.17376997927295498,0.4673912062985864,0.2454972481655532,0.24434662841893756,0.44593369065803223,0.1332264953114165,0.5597090228008109"
229,"0.7880789456069837,0.05149518183120383,0.07401156048403479,0.5620588296393093,0.5397410421218223,0.782394734722843,0.4139714496116822,0.5477848929867086,0.724443925111494,0.9371251958069035,0.4803631183725944,0.7193882176575934,0.3219085389479077,0.7804998277563504,0.8750627672935111,0.35029592108824226,0.9345313750397118,0.7136403450043521,0.9111106588545034,0.34892336661923395,0.11436175802362925,0.6631769190521336,0.4103004421528299,0.17485315657058653,0.16095506112601632"
230,"0.009220222242253273,0.7979950688333377,0.8041513078286332,0.8670572926773664,0.7161386102539373,0.9386875597288145,0.22437725757297977,0.03943759651185297,0.7895212696145891,0.21809963019895118,0.5884914111968905,0.994039560194566,0.8706807521952182,0.1403979646469099,0.4291647456311106,0.4539763740682069,0.5478050018555108,0.6062916860010578,0.6729489916532754,0.8047609352313552,0.5895810209090206,0.49641233528845086,0.07802970381827534,0.20694755022659883,0.8961338279225644"
231,"0.0740300675899754,0.11271610243886959,0.150226481410458,0.13110970820947984,0.12847862861702541,0.14173928259686755,0.10667243386383685,0.11791407537912178,0.12702771751095263,0.08103362344890365,0.08177004648411136,0.0861246955115554,0.1324077505012958,0.15218032812871687,0.1230447437277393,0.10968148576259476,0.1242124212572374,0.08635166455292873,0.09439507542617885,0.10741744120189714,0.08854436977763182,0.104417753842997,0.06682859331502027,0.10753622588603352,0.07531072733533783"
232,"0.18847546942603866,0.9889027950372085,0.5510350362406514,0.6935515013664223,0.9946602443853052,0.6086609730054798,0.17335805081413103,0.33546143766738235,0.03183234486249398,0.9115129194357308,0.20273648163151192,0.2945044373275615,0.5896251396118001,0.7164032312668428,0.08722875385584117,0.17253840645560314,0.12402911051652843,0.6946529958095248,0.24788625782398266,0.42161670527329487,0.41267432581126806,0.5509055183410947,0.4427107681732968,0.08915138138877221,0.6819587296707467"
233,"0.4208920934974248,0.2429926874878051,0.2130679987767427,0.6687870252785849,0.5412197373590707,0.47680781455577737,0.5250785672796827,0.321813325560921,0.5941219862137809,0.5819930587722164,0.3668088930842954,0.4474743898980553,0.5561104318684117,0.6072637520634455,0.3075825527526402,0.5109421342196545,0.8073671685578001,0.4682029274891317,0.4876653420734572,0.5153831519259033,0.4375476198092867,0.7236050371186941,0.442837778289121,0.4706233419782746,0.7904306814401079"
234,"0.12327340208126987,0.18065907396163033,0.2700547438398879,0.21979614935906616,0.24304887367225056,0.18291224619451962,0.33945876169759487,0.2810511392850715,0.31899723883757536,0.22897713691036417,0.24080539441558924,0.18838699504594209,0.1925837697780424,0.12907759288093115,0.26785584685451136,0.07701951192932875,0.24466375901819487,0.1480721348834374,0.01990122198687055,0.17492248414929645,0.2673196586443314,0.34429737039852376,0.09897992386646838,0.04990859161823651,0.3319258113787328"
235,"0.27313872267510486,0.3758216091222902,0.2038207661306769,0.4891161902252044,0.3687988779393818,0.20733473209088343,0.2949534326591646,0.3322681983269195,0.2656416309769974,0.289441259748955,0.33230001797709413,0.2755419366478662,0.2935572553782066,0.30301610697860365,0.3270843256018681,0.32234808792289243,0.4587525202403879,0.39682485132952067,0.4030864034596213,0.3066932782091635,0.4662073468002814,0.2986650070312811,0.2754190790435546,0.41802431645778365,0.4210217735270054"
236,"0.9326236279605573,0.47623139638837475,0.784378162954653,0.6818143252414259,0.2238050102168072,0.970079356654237,0.9112243519876111,0.48028368545129774,0.3596136141532802,0.8383642728652688,0.8422872027815915,0.6022948274652772,0.8814910136054495,0.39404772335688576,0.03196806485293491,0.3655963096387437,0.4190490103206833,0.12361526940673095,0.34146392095220446,0.39786857808461196,0.6954137026634699,0.8714286559516683,0.28887942923070264,0.7654295363933183,0.40480109757842686"
237,"0.4143039170409707,0.727630030406238,0.573252149966655,0.14583533301196405,0.6318833922247981,0.5927918292573344,0.3042773099002774,0.1817086046263743,1.0593246395042528,0.7783768490202924,0.4789897889665043,0.36028214144469917,0.5249024991021455,0.17628833747999392,0.268514526962897,0.22331375168434847,0.4758933672211144,0.720210325117161,0.30710943440576344,0.7752782768716767,0.6684119693989696,0.22524397845909314,-0.11250177316140318,0.6496633188516872,0.36112091620172226"
238,"0.0010322841392615967,0.3047898987090969,0.4561792757921247,0.40911182175537,0.3362689404815421,0.33065763285252214,0.10345705923552462,0.08384212119288459,0.5519323895647681,0.5371561297411067,0.41703056831508556,0.3536071578881005,0.31947087103456506,0.8181570391446569,0.6215801411731204,0.2576461461481243,0.7525766551873152,0.5297264960734205,0.3780702900994378,0.6664624234078188,0.6167271650091997,0.4368342139635977,0.15225762499183992,0.09894315718900815,0.47642052483537267"
239,"0.09358798164461705,0.4546954656229263,0.0978141808199329,0.24298143953686607,0.07548476749205997,0.19917954239223598,0.11608451081648849,0.17989849075232775,0.032145271609346986,0.13459376728991299,0.22790831636142136,0.20034283386408713,0.20431697156312628,0.2164966901666901,0.06751474750507556,0.20188386639309241,0.14365912177841741,0.17372072235716374,0.28566170972051885,-0.0352599833181636,0.13206337055695516,0.2731372640049277,0.13655418268796804,0.09968134684570654,0.1075117811102163"
240,"0.6082236581894894,0.002033812190965854,0.18744404092089173,0.43910999639294335,0.4606866495987978,0.7698568867026472,0.14826669591949665,-0.2081319645736999,0.7032147761848231,-0.09221409793095783,0.2985081283231919,0.39142286829653333,0.24757518696291736,0.458102385397473,0.36945242327646544,0.7112051704906213,0.148787315919435,0.35602779545113394,0.20716752260771454,-0.03370802659491408,0.3175537537226213,0.4921468795302272,0.7592581083809995,0.5683670414000953,0.13292119169907038"
241,"0.4756485919957248,0.4635866973912049,0.4213103700412056,0.40601699043849027,0.36640941038331876,0.37408412954649756,0.54268701890716,0.26375456658342095,0.3381605479784096,0.5080052290382118,0.43583204632842054,0.543181673337723,0.6711948218372776,0.4521613498015651,0.3861768275644936,0.5351068780846979,0.5181842634695683,0.342322501474308,0.7707019527082454,0.5450161541454168,0.5736659035468032,0.5100343630109231,0.6208557937359883,0.38909342769553656,0.7313378677379134"
242,"0.33714895067315664,0.6143709628420578,0.43230292976870316,0.24903044225511256,0.61908900355699,0.2855228376260477,0.3861305763091592,0.3110516233663792,0.48603150126969946,0.37722381882558087,0.5875474023325797,0.44586513168379854,0.5093463664451607,0.436613936779173,0.24621364141611296,0.547079811269056,0.2645111321293307,0.505252976336756,0.6147503628139791,0.7103009495068394,0.3406049204806244,0.430357037748079,0.4553613707990905,0.7021006494165987,0.4673966107327023"
243,"0.2988544360605257,0.048213795245911385,0.13642205766979687,0.516923063472098,0.21697303605907792,0.3900932713324745,0.47246021053115417,0.6396915246361762,0.09071941666453257,0.4015168743760098,0.30066733557218367,0.3433650830978605,0.17462822842256479,0.2621157448111752,0.270960805240813,0.3088332478071014,0.4040426855565149,0.26678116386165535,0.04309559985022336,0.2957555323497379,0.2731247743495446,0.19237423883935692,0.4028873936968587,-0.016233257210780856,0.44913738774922746"
