,words
12319,"-1.237828254699707,-1.1519527435302734,0.31648555397987366,0.24699008464813232,0.45755282044410706,0.5993298292160034,0.572266161441803,-1.8113974332809448,0.37770622968673706,1.6308478116989136"
12320,"0.215750053524971,0.6871334910392761,-0.8584672212600708,1.184645175933838,-0.2841813564300537,-1.779916763305664,-1.250691533088684,-0.019335389137268066,0.657700777053833,1.4473626613616943"
12321,"-1.2264313697814941,0.5339207649230957,-0.4913313090801239,1.302873969078064,0.4327317774295807,-1.1334437131881714,-0.8846817016601562,-0.750433087348938,1.8144283294677734,0.4023663103580475"
12322,"-1.5359950065612793,-0.9613100290298462,-0.44706788659095764,0.564801812171936,0.463947057723999,-1.376134991645813,0.3600524961948395,0.3457139730453491,0.7950773239135742,1.7909151315689087"
12323,"-1.0179665088653564,-0.5631214380264282,-0.5781353712081909,0.8144447803497314,0.6911386251449585,-1.7962543964385986,-0.15024825930595398,-0.09001210331916809,1.729569673538208,0.9605851173400879"
12324,"-0.103364497423172,-0.6433943510055542,-1.7676035165786743,1.625407099723816,-0.22795748710632324,-0.5512574911117554,-0.2175479531288147,-0.0736844390630722,0.11928073316812515,1.840121865272522"
12325,"-0.5035772323608398,-1.2138514518737793,-0.3288150429725647,0.39454352855682373,2.4877729415893555,-0.28863441944122314,0.0958256721496582,0.7332585453987122,-1.0364673137664795,-0.3400557041168213"
12326,"-1.6690319776535034,-0.059631720185279846,-0.07642054557800293,-0.8257958889007568,0.17408804595470428,-1.084050178527832,0.22751277685165405,0.07511741667985916,1.711430311203003,1.526781439781189"
12327,"-1.4898600578308105,-0.11093121767044067,-1.3091576099395752,0.3647747039794922,0.07514248788356781,0.05323520302772522,-0.5898835062980652,-0.11809417605400085,0.984255313873291,2.140519142150879"
12328,"-1.15492582321167,0.7697275876998901,-0.09111705422401428,0.44890156388282776,1.645076036453247,-1.5974547863006592,0.5504617094993591,-0.9971203804016113,-0.5669838190078735,0.9934350252151489"
12329,"-1.9762475490570068,-0.11329673230648041,-0.2565072774887085,0.7465662956237793,0.5144584774971008,-0.30129438638687134,-0.7772505879402161,-0.639778196811676,1.1187281608581543,1.6846216917037964"
12330,"-0.5296921133995056,0.8047552704811096,-2.4246816635131836,0.060733363032341,0.8841527104377747,-0.060161806643009186,-0.1980394423007965,-0.4176556468009949,0.4811318814754486,1.3994572162628174"
12331,"-0.4024146795272827,0.5633453726768494,-0.8256050944328308,0.8522018194198608,0.04742380231618881,-2.074096918106079,1.179991364479065,-0.6886609792709351,-0.045015618205070496,1.3928308486938477"
12332,"-0.872678279876709,0.44384264945983887,-1.2256163358688354,0.3730413317680359,0.1968495398759842,-1.4715248346328735,0.5707923769950867,-0.7494184970855713,0.833882212638855,1.9008299112319946"
12333,"-1.972729206085205,-0.09833449125289917,0.08943802118301392,0.8660380840301514,0.02571379765868187,-1.4483649730682373,0.10184117406606674,-0.012722473591566086,0.8835728764533997,1.5655471086502075"
12334,"-0.9318403601646423,-0.24795615673065186,-1.0226819515228271,0.5046130418777466,1.4218077659606934,-1.8048210144042969,-0.02642720937728882,0.015577711164951324,1.4345080852508545,0.6572198271751404"
12335,"-1.1337286233901978,1.253991961479187,-1.6613147258758545,0.7067019939422607,-0.27769577503204346,-0.7269195318222046,-0.6700536608695984,0.1397000551223755,1.1542363166809082,1.2150821685791016"
12336,"-0.6958105564117432,0.8007094860076904,-0.9938020706176758,0.7991406917572021,0.9414418935775757,-1.4776593446731567,-0.02434849739074707,-0.4848015606403351,1.851829171180725,-0.7166993618011475"
12337,"-1.4338982105255127,-0.10047896206378937,-0.8862611055374146,1.5557419061660767,-0.6906818151473999,-0.3663104176521301,-0.28401702642440796,-0.5164468288421631,1.1826198101043701,1.539732575416565"
12338,"0.23976656794548035,1.3704088926315308,-0.3661159574985504,0.5559006929397583,-0.12503716349601746,-2.4004197120666504,-0.6485671997070312,-0.22646185755729675,0.5870110988616943,1.013514518737793"
12339,"0.29615598917007446,-1.3667631149291992,-0.1021035686135292,0.5147005915641785,0.23522141575813293,-2.135615110397339,0.33367741107940674,-0.2116405963897705,1.098624587059021,1.3377426862716675"
12340,"-0.6028278470039368,-0.07905188202857971,-1.4622001647949219,0.49516046047210693,0.6458618640899658,-1.8182686567306519,-0.05221754312515259,0.3125148117542267,1.5488181114196777,1.0122112035751343"
12341,"-0.297334760427475,0.32264912128448486,-1.3673131465911865,0.7193981409072876,0.6118749380111694,-2.1142075061798096,0.5015720129013062,-0.34929347038269043,0.6279815435409546,1.3446730375289917"
12342,"-1.8450870513916016,-0.3929358124732971,-0.6313408017158508,0.43996661901474,0.1780191957950592,0.011349759995937347,0.014559105038642883,-0.8423386812210083,1.085726022720337,1.9820817708969116"
12343,"0.057327695190906525,0.6255063414573669,-1.002956509590149,0.8177463412284851,0.3953799605369568,-2.418853998184204,0.39648568630218506,-0.3677157759666443,0.24329306185245514,1.2537872791290283"
12344,"0.8219793438911438,0.8660593032836914,-1.9654254913330078,1.1448558568954468,-0.7847599983215332,-1.1372551918029785,-0.3287408947944641,-0.03065413236618042,0.2694694399833679,1.1444718837738037"
12345,"-1.2698235511779785,0.06569131463766098,-1.5295380353927612,0.18009547889232635,0.9311503171920776,-1.0737769603729248,1.887650728225708,0.6433616280555725,0.09674453735351562,0.06844462454319"
12346,"-1.688523769378662,0.34501156210899353,-1.0412952899932861,0.9693355560302734,0.5953473448753357,-1.4010319709777832,0.378689706325531,0.7900344133377075,-0.3005800247192383,1.3530123233795166"
12347,"-0.31766417622566223,-0.6012232303619385,-1.2151272296905518,-0.09827157855033875,0.5062825679779053,-1.3924095630645752,-0.5505415201187134,0.38042470812797546,1.6199041604995728,1.668626070022583"
12348,"-1.8881902694702148,0.6051205396652222,-0.548151969909668,-0.3766442537307739,1.1225850582122803,0.3004554808139801,0.9612185955047607,-0.9373572468757629,-0.6644009947776794,1.4253648519515991"
12349,"-1.2040060758590698,-0.0618305504322052,-1.7612183094024658,1.104084849357605,1.2062699794769287,-0.10989028215408325,-0.01070740818977356,-0.859013557434082,0.30887359380722046,1.3874375820159912"
12350,"-0.4815317988395691,0.9531775116920471,-1.0564453601837158,-0.4374498724937439,0.24888303875923157,-0.8975253701210022,-0.13232053816318512,-1.3273708820343018,1.614570140838623,1.5160136222839355"
12351,"-0.5232668519020081,0.8348358869552612,-0.7683004140853882,0.6597622632980347,0.35235440731048584,-2.313720703125,-0.15356868505477905,-0.14835426211357117,0.6069115400314331,1.4533467292785645"
12352,"-0.5105703473091125,0.12537018954753876,-1.7825710773468018,0.12083718180656433,-0.3694044053554535,-1.2177770137786865,0.6710506677627563,0.04495037719607353,1.1413509845733643,1.7767632007598877"
12353,"-1.1388370990753174,-0.7784236669540405,-0.08654153347015381,0.71074378490448,0.6083850860595703,-2.154798984527588,0.7617781162261963,0.7822218537330627,0.1282116025686264,1.167261004447937"
12354,"-0.7707397937774658,-1.4099878072738647,-0.8884522914886475,0.30331671237945557,-0.21357649564743042,-0.03679749369621277,-0.2423575520515442,-0.14676344394683838,1.1499896049499512,2.25536847114563"
12355,"-0.3736906051635742,0.3945201337337494,-1.401601791381836,0.6436288356781006,0.2793549597263336,-1.2689969539642334,-0.6938556432723999,0.003508135676383972,0.15150484442710876,2.2656283378601074"
12356,"0.18596231937408447,-1.6180630922317505,-1.0997769832611084,1.5254807472229004,0.3183763027191162,-1.2736976146697998,0.8621460199356079,-0.2476809024810791,0.2407771795988083,1.106476068496704"
12357,"-0.983693540096283,-0.2588680386543274,-0.8961837887763977,0.46901482343673706,1.0344194173812866,-1.2320444583892822,0.0909518152475357,-1.033026933670044,0.9971157908439636,1.8123146295547485"
12358,"0.6512536406517029,-0.02844836935400963,0.5843566060066223,-0.48798316717147827,0.52363121509552,-0.787170946598053,-2.0425426959991455,-0.6989240646362305,0.4992562234401703,1.7865718603134155"
12359,"-1.6117956638336182,-0.4877966344356537,-0.16676056385040283,0.6437968015670776,-0.1307012438774109,-1.0450222492218018,0.737878680229187,0.04946999251842499,-0.2281951606273651,2.239126205444336"
12360,"-0.48898452520370483,0.22329381108283997,-1.257883906364441,1.8844523429870605,0.6663357615470886,-1.7961820363998413,-0.023108556866645813,-0.38545411825180054,0.4086762070655823,0.7688547372817993"
12361,"-1.1825681924819946,0.5346224904060364,-0.9658451080322266,0.26613548398017883,0.8585583567619324,-1.2138081789016724,-0.24154530465602875,-0.8886675834655762,1.070042610168457,1.763075351715088"
12362,"0.2166220247745514,-0.07889555394649506,-1.3215793371200562,0.10943935811519623,0.8405249714851379,-2.036175489425659,0.04280371963977814,-0.30609309673309326,1.1416431665420532,1.3917105197906494"
12363,"-0.8754880428314209,0.1956932693719864,-0.5803343057632446,0.07952534407377243,0.8398935794830322,-1.8457344770431519,0.5725756287574768,-0.656341552734375,0.29714828729629517,1.9730618000030518"
12364,"-0.42598676681518555,1.1942965984344482,-2.1806135177612305,1.1504652500152588,-0.32480138540267944,-0.16723796725273132,-0.386227548122406,-0.5892142057418823,0.5577378273010254,1.1715819835662842"
12365,"-1.174981951713562,0.3861129581928253,-1.9271609783172607,0.8355000019073486,-0.1696019470691681,-1.0595639944076538,0.4803740382194519,0.409606009721756,1.2593318223953247,0.9603837728500366"
12366,"-0.2713247537612915,0.5638170838356018,-0.7185637354850769,-0.6646406650543213,0.23492056131362915,-1.6503556966781616,-0.2636803388595581,-0.26629239320755005,2.267061471939087,0.7690587639808655"
12367,"-1.6625065803527832,-1.203527808189392,-0.39474835991859436,-0.2955859899520874,1.1965558528900146,-0.48279276490211487,-0.20144960284233093,0.432104229927063,0.9588474035263062,1.6531038284301758"
12368,"-1.942785382270813,-0.5763868689537048,0.38991692662239075,-0.8822355270385742,0.1917247176170349,-0.5691541433334351,1.6931912899017334,-0.07804863899946213,0.6075446009635925,1.166232943534851"
12369,"-1.3071963787078857,0.4392985701560974,-0.5243399143218994,-0.07698261737823486,0.4573758542537689,-0.7318919897079468,-0.24507921934127808,-1.2837600708007812,1.705101490020752,1.567474603652954"
12370,"-0.8341329097747803,1.7502963542938232,-1.0561206340789795,-1.0614466667175293,-0.008843205869197845,-0.31778258085250854,-0.5002575516700745,-0.5372881293296814,1.0991288423538208,1.4664459228515625"
12371,"-1.567044734954834,-0.261320561170578,-0.5490598678588867,0.40418994426727295,0.19821006059646606,-1.2751944065093994,0.32227951288223267,-0.4428451955318451,1.6824144124984741,1.4883707761764526"
12372,"-0.058857351541519165,1.1114873886108398,-2.1847076416015625,0.5374007225036621,0.3021914064884186,-1.2473711967468262,-0.10972185432910919,-0.08620704710483551,0.3549965023994446,1.3807891607284546"
12373,"-1.6438547372817993,-0.5385017395019531,0.009342879056930542,0.02365271747112274,-0.37583494186401367,-1.2251529693603516,0.4430645704269409,0.4567270874977112,0.7555575966835022,2.094999313354492"
12374,"-0.02697165310382843,-0.3964690566062927,-0.5596432089805603,-0.3065767288208008,0.3937385082244873,-1.6348239183425903,-0.41298890113830566,-0.4666033983230591,1.25591242313385,2.154425859451294"
12375,"-0.43232184648513794,0.40174686908721924,-2.409670829772949,0.9832995533943176,-0.19558022916316986,-0.5201537609100342,0.08277660608291626,-0.05355747044086456,0.7094751000404358,1.4339860677719116"
12376,"-0.34333691000938416,-0.15651839971542358,-0.3478672206401825,0.6553575992584229,0.3688390254974365,-2.0920755863189697,-0.6466463804244995,-0.0922212302684784,0.6774402260780334,1.9770292043685913"
12377,"-1.1519116163253784,0.8881088495254517,-0.8420373201370239,0.5390878915786743,0.40100303292274475,-0.4965175688266754,0.33686134219169617,-1.4868656396865845,-0.2143314778804779,2.0266027450561523"
12378,"-0.5911111235618591,-0.04068462550640106,-0.18170030415058136,-0.39002716541290283,0.6563428044319153,-1.1615296602249146,-1.3897790908813477,-0.2439284473657608,1.9024392366409302,1.4399784803390503"
12379,"-1.5585085153579712,-1.150168538093567,0.7862548232078552,0.8094988465309143,-0.1516372114419937,-0.6712691783905029,-0.41789692640304565,0.00027626752853393555,0.2943921387195587,2.059058666229248"
12380,"-0.7440752983093262,-0.7124332189559937,0.31518253684043884,-0.35098862648010254,0.1446589082479477,-1.14237380027771,1.3947677612304688,-0.8132014870643616,-0.26282334327697754,2.1712868213653564"
12381,"-1.6612253189086914,0.08809103816747665,-0.09829231351613998,-0.19158798456192017,-0.023847684264183044,-0.8961730599403381,1.1173580884933472,-0.919192373752594,0.6038691997528076,1.9810007810592651"
12382,"-0.542661190032959,-0.2295863926410675,-0.22427964210510254,0.7694706916809082,0.08299889415502548,-2.2357373237609863,0.9792670011520386,0.15263044834136963,-0.4353123605251312,1.683209776878357"
12383,"-1.1658580303192139,0.016537709161639214,-1.072136402130127,0.8158699870109558,0.326596200466156,-1.4668084383010864,0.850894570350647,-0.058983415365219116,-0.19579538702964783,1.9496829509735107"
12384,"-1.27951979637146,-0.6731220483779907,0.14920058846473694,0.30752670764923096,0.8216418623924255,-1.2484883069992065,1.2912949323654175,-0.6879523992538452,-0.46897178888320923,1.7883903980255127"
12385,"-0.6352478861808777,-1.363348126411438,-0.9415176510810852,-0.03365359455347061,0.6568791270256042,-0.7038044929504395,-0.3130912184715271,-0.07428707927465439,1.7821911573410034,1.6258796453475952"
12386,"-1.9063103199005127,-0.7566983103752136,-0.20514316856861115,-0.24842388927936554,0.6440263390541077,-1.2362703084945679,1.0420506000518799,0.46087026596069336,1.1899023056030273,1.0159964561462402"
12387,"-1.7325716018676758,0.10564188659191132,-0.043504953384399414,1.283927083015442,-0.30891573429107666,-1.3439393043518066,0.8065502643585205,0.0061006098985672,-0.39461949467658997,1.6213312149047852"
12388,"-1.0302340984344482,0.1076253354549408,0.29109928011894226,-0.3996487557888031,0.5384960174560547,-1.4642072916030884,-0.4594751000404358,-0.2982695996761322,0.2933617830276489,2.421252489089966"
12389,"-1.6818599700927734,-0.9073251485824585,0.011644348502159119,0.9066469669342041,0.11283072829246521,-1.4485467672348022,0.8030017018318176,0.06893175840377808,0.5739285349845886,1.5607478618621826"
12390,"-0.5948789119720459,-0.7958413362503052,0.2757856547832489,0.06223595142364502,0.4094364643096924,-2.0747313499450684,-0.2170012891292572,0.34712910652160645,0.6067333221435547,1.9811322689056396"
12391,"-0.425179123878479,0.24103951454162598,-0.4076952338218689,0.8201302886009216,-0.0038942545652389526,-2.3100624084472656,0.18218684196472168,-0.43892723321914673,0.6159734725952148,1.7264282703399658"
12392,"-0.46951934695243835,0.09772463142871857,-0.8988139629364014,0.1278189867734909,0.34531721472740173,-2.3088858127593994,1.0679328441619873,-0.12431153655052185,1.0603066682815552,1.1024303436279297"
12393,"-1.4289668798446655,-0.04427916556596756,-0.9305227398872375,0.5571575164794922,0.9067143201828003,-1.0553998947143555,-0.41750675439834595,-0.127273827791214,0.42528948187828064,2.1147878170013428"
12394,"-1.2195699214935303,-0.587289571762085,0.3359328806400299,0.541921854019165,0.7305124402046204,-2.0781519412994385,0.5383142828941345,0.5848526358604431,-0.3209511935710907,1.4744278192520142"
12395,"-1.0220195055007935,-0.19394831359386444,-0.5820812582969666,0.26623526215553284,0.5469849705696106,-1.5440975427627563,-0.2571682929992676,0.04989464953541756,0.3649492859840393,2.371250867843628"
12396,"-1.319800853729248,0.20816317200660706,-0.7530993223190308,-0.5029314756393433,0.7589596509933472,-1.532772421836853,0.7450810074806213,-0.26534438133239746,0.9427953362464905,1.7189489603042603"
12397,"-0.44051679968833923,-0.43834415078163147,-1.3290150165557861,1.2104253768920898,-0.6376501321792603,-1.1011548042297363,1.4351896047592163,-0.11894449591636658,-0.20679163932800293,1.6268020868301392"
12398,"-0.9367128014564514,0.4891117513179779,-1.816258192062378,0.5403041839599609,0.6778389811515808,-1.6461163759231567,0.8848204016685486,0.9534360766410828,0.24361607432365417,0.6099599003791809"
12399,"-0.7209317684173584,-0.4295644164085388,-0.0767601877450943,0.7382547855377197,-0.17173896729946136,-1.8420789241790771,1.0882774591445923,-0.1221967488527298,-0.44446825981140137,1.9812071323394775"
12400,"0.4735112488269806,-0.502548098564148,-1.1486619710922241,0.22083741426467896,0.8704896569252014,-1.603176474571228,-0.2928188443183899,-0.8507936596870422,1.461471676826477,1.3716890811920166"
12401,"-0.18180277943611145,0.6383750438690186,-0.8627201318740845,0.862778902053833,-0.32392391562461853,-1.8219093084335327,0.3174220323562622,-0.011293739080429077,-0.6480667591094971,2.0311403274536133"
12402,"0.019010543823242188,0.021247491240501404,-0.912024974822998,0.39145326614379883,-0.11473284661769867,-1.5589120388031006,-0.6714730262756348,-0.575761079788208,1.7469407320022583,1.6542521715164185"
12403,"-0.6269776821136475,-0.9117101430892944,0.034842729568481445,0.05820035934448242,0.7517558932304382,-2.1832597255706787,0.910428524017334,0.18685941398143768,0.18583132326602936,1.5940293073654175"
12404,"0.37177154421806335,0.9574116468429565,-1.5871630907058716,0.5257947444915771,-0.08061143755912781,-1.8484569787979126,-0.35213503241539,-0.1612042486667633,0.7618567943572998,1.412735939025879"
12405,"-1.6001713275909424,0.5860905051231384,-1.61260187625885,1.159982442855835,1.238171935081482,-0.48651188611984253,-0.4901242256164551,-0.12380997836589813,0.3170337677001953,1.011940836906433"
12406,"-0.07418771088123322,0.5637438297271729,-1.8250727653503418,0.682786762714386,0.7509758472442627,-1.9028229713439941,0.36023712158203125,-0.2799014449119568,0.8519009947776794,0.8723405003547668"
12407,"0.11643392592668533,-0.23323732614517212,-1.820746660232544,2.009049415588379,-0.9274308681488037,-0.22921884059906006,-0.17071431875228882,-0.3699227571487427,0.5126366019248962,1.1131511926651"
12408,"-0.13124147057533264,0.5196406841278076,-0.25901079177856445,0.28396278619766235,-0.2979171872138977,-1.753547191619873,-1.3051893711090088,-0.014799028635025024,1.0775697231292725,1.8805315494537354"
12409,"-0.9598517417907715,-0.6540465354919434,-0.9155192971229553,0.26723870635032654,0.10136386752128601,-1.0829064846038818,1.5860804319381714,-0.8766623139381409,1.4442346096038818,1.0900688171386719"
12410,"0.24586758017539978,-0.32390397787094116,-0.8789724707603455,-0.2132105529308319,0.7545744776725769,-1.705065369606018,1.1856244802474976,-0.8465498685836792,1.8474748134613037,-0.06583907455205917"
12411,"-0.561625599861145,-0.7572667598724365,-1.0621925592422485,0.7982152700424194,0.47550976276397705,-0.09683847427368164,-1.3254278898239136,-0.6087770462036133,1.398926019668579,1.7394773960113525"
12412,"-1.0176506042480469,-0.31905972957611084,-1.68708336353302,-0.33440351486206055,0.7329156398773193,-0.5512077212333679,1.317415475845337,-0.5732136964797974,1.0725489854812622,1.3597384691238403"
12413,"-0.8706238269805908,0.3598629832267761,-0.24799850583076477,0.6582900881767273,0.9389601349830627,-0.8976577520370483,0.6277718544006348,-1.5380465984344482,-0.8755271434783936,1.8449686765670776"
12414,"-1.7581379413604736,-0.4580959975719452,-0.5176687240600586,0.26776793599128723,0.37444043159484863,-0.9444839954376221,-0.015417128801345825,0.045952215790748596,0.8672915697097778,2.1383519172668457"
12415,"0.31039196252822876,-0.994678258895874,-0.005012042820453644,0.3215191066265106,0.5209917426109314,-2.125101327896118,0.1627449244260788,-0.35701340436935425,0.2103622555732727,1.9557949304580688"
12416,"0.31515786051750183,0.9314752817153931,-2.365769147872925,1.0465517044067383,0.23739281296730042,0.3116093873977661,-0.9454715251922607,-0.7282265424728394,0.750971794128418,0.4463084042072296"
12417,"-1.8059451580047607,-0.18035027384757996,-1.285660982131958,0.5837290287017822,0.36796465516090393,-1.0453698635101318,0.2851528227329254,0.6271432638168335,1.2289283275604248,1.2244079113006592"
12418,"-0.6071231961250305,0.5389343500137329,-0.3700685501098633,0.7851665616035461,0.7333581447601318,-2.582648992538452,0.3930202126502991,1.0000159740447998,-0.27625900506973267,0.3856045603752136"
12419,"-0.9199535846710205,-1.104354739189148,-0.9013292193412781,1.5657049417495728,0.9397150278091431,0.23135481774806976,1.4049701690673828,-1.3070887327194214,0.19879993796348572,-0.1078183576464653"
12420,"0.9993165731430054,0.12436851859092712,-2.011836528778076,0.18227429687976837,-0.012205064296722412,-0.1158272922039032,-0.5809799432754517,-1.0914239883422852,0.9199932813644409,1.5863198041915894"
12421,"-0.5056434869766235,-0.05935835838317871,-0.7234097123146057,0.35736986994743347,-0.21734201908111572,-2.0508759021759033,1.0494029521942139,-0.30026525259017944,0.6578718423843384,1.792250394821167"
12422,"-0.9443894028663635,2.0552146434783936,-1.859818458557129,0.6420301198959351,0.4577052891254425,-0.1300569772720337,0.19771140813827515,-0.7895508408546448,0.019346222281455994,0.35180774331092834"
12423,"-1.0860923528671265,-0.5991215705871582,-0.8979916572570801,0.36361533403396606,0.18142718076705933,-1.6761198043823242,1.0529053211212158,0.11252836138010025,1.6687005758285522,0.8801485300064087"
12424,"-0.781875729560852,0.2678467035293579,-1.9473206996917725,0.7605801224708557,0.010123029351234436,-1.190712809562683,0.30404266715049744,-0.035221442580223083,1.411316156387329,1.2012219429016113"
12425,"-1.280014157295227,-0.2866205871105194,-1.4952527284622192,0.9837808609008789,0.5234830379486084,-0.9168610572814941,-0.28811028599739075,-0.02000865340232849,1.3044819831848145,1.4751218557357788"
12426,"0.32108908891677856,0.3802686631679535,-0.6917739510536194,0.0037974976003170013,0.8062383532524109,-2.41377329826355,0.21282580494880676,-0.7044370174407959,1.2436519861221313,0.8421129584312439"
12427,"-0.3877004384994507,-0.5355046391487122,-1.5870072841644287,2.14810848236084,-0.9937174320220947,0.03331121802330017,-0.4862595200538635,0.3651714622974396,0.6003453731536865,0.8432527184486389"
12428,"0.5064136385917664,-0.1263134926557541,0.45078593492507935,0.6752498149871826,-0.6605587005615234,-2.2100625038146973,0.5571886897087097,-0.01768052577972412,-0.831814169883728,1.6567912101745605"
12429,"-0.5870153903961182,0.7116056084632874,-1.8470618724822998,-0.6373317241668701,0.7450462579727173,-1.313247561454773,1.372625708580017,0.02795463800430298,0.7649925351142883,0.7624316215515137"
12430,"-0.39032259583473206,-0.8564023971557617,-0.5380580425262451,0.680198073387146,1.2275186777114868,-1.2692461013793945,-0.8644189834594727,-0.6547157764434814,1.8406572341918945,0.8247897028923035"
12431,"0.24512362480163574,0.38468652963638306,-0.9118050336837769,0.39389705657958984,-0.1775711476802826,-2.0019049644470215,-0.7799828052520752,0.2705223262310028,0.6704303622245789,1.9066044092178345"
12432,"-1.4542169570922852,0.594012439250946,-2.0808041095733643,0.031975142657756805,0.2568224370479584,0.046424947679042816,1.2379215955734253,-0.248160257935524,0.46623265743255615,1.1497923135757446"
12433,"0.7944189310073853,-0.31497326493263245,0.14199699461460114,0.6987115144729614,-0.9176596403121948,-1.2910997867584229,-0.7047820091247559,-0.47111615538597107,-0.27206286787986755,2.33656644821167"
12434,"-0.8344805240631104,0.1520461142063141,-1.2250779867172241,0.48567673563957214,-0.13857275247573853,-0.8423323631286621,0.4303233027458191,-0.9295796751976013,0.5692675113677979,2.3327300548553467"
12435,"-1.1108887195587158,-1.0869340896606445,-0.011547684669494629,0.30419036746025085,1.5176714658737183,-1.2302056550979614,-0.7643266916275024,0.017273366451263428,0.7986593246459961,1.566107988357544"
12436,"0.8107939958572388,-0.5506545305252075,-1.249499797821045,1.7020972967147827,0.13031868636608124,-1.3011020421981812,-1.3261691331863403,0.43776410818099976,0.7576813697814941,0.5887696743011475"
12437,"-0.9968792796134949,1.1920140981674194,-2.201434850692749,0.31311550736427307,1.311441421508789,-0.012279897928237915,0.02779417112469673,-0.192323699593544,-0.3236877918243408,0.8822404742240906"
12438,"-1.871354103088379,0.040647730231285095,-0.6980937719345093,0.9896219372749329,0.1940814107656479,-1.54612135887146,0.5278997421264648,0.440926194190979,0.5866348743438721,1.3357574939727783"
12439,"-0.4883379340171814,-0.6925662159919739,-1.6866806745529175,1.087964415550232,1.8712806701660156,-0.7451292872428894,0.8806031346321106,-0.5884014964103699,0.11219796538352966,0.24906933307647705"
12440,"-1.7770525217056274,0.19015729427337646,-1.1525886058807373,0.18261076509952545,0.07184984534978867,-0.9337987303733826,0.7354947924613953,-0.14076422154903412,1.3161603212356567,1.5079314708709717"
12441,"-1.337030291557312,0.3113304376602173,0.39938196539878845,0.3466220498085022,0.17298467457294464,-1.808100938796997,-0.3133601248264313,0.1963862031698227,-0.06478306651115417,2.096569061279297"
12442,"-1.1533583402633667,0.1147332563996315,-0.6419325470924377,0.8811495304107666,0.45602530241012573,-2.1251556873321533,1.157984733581543,0.12796860933303833,0.005103930830955505,1.1774814128875732"
12443,"-1.4894685745239258,0.542699933052063,-1.782359004020691,0.10708530992269516,-0.10256985574960709,-0.3372560441493988,1.2701494693756104,0.3750562369823456,-0.13335749506950378,1.5500203371047974"
12444,"-0.7113189101219177,-0.19401125609874725,-0.7328043580055237,-0.5063333511352539,0.018771275877952576,-1.2104706764221191,0.30314528942108154,-0.4930911064147949,1.194933533668518,2.331179618835449"
12445,"-1.2875055074691772,1.0868030786514282,-0.9998589754104614,0.5522509813308716,0.5629920959472656,-1.8091391324996948,1.0113855600357056,-0.1361236572265625,-0.0843927264213562,1.1035881042480469"
12446,"-1.2696540355682373,-1.0042651891708374,0.26859110593795776,0.3154192566871643,0.6606284379959106,-1.7190306186676025,0.48742055892944336,0.38242262601852417,0.0259772390127182,1.852490782737732"
12447,"-1.4800224304199219,0.4929890036582947,-0.9783058166503906,-0.2780883312225342,1.0038906335830688,-1.0405923128128052,0.5742334723472595,-0.6918864250183105,0.5831752419471741,1.8146066665649414"
12448,"-2.229367256164551,-0.5769637227058411,-0.9178580045700073,0.6439623236656189,0.7369444966316223,-0.20512063801288605,0.7808959484100342,-0.28484153747558594,0.8564245104789734,1.1959240436553955"
12449,"-0.6558994054794312,0.392821341753006,0.027243465185165405,0.4454427659511566,-0.5980015993118286,-1.7258689403533936,-0.17229941487312317,-0.8685797452926636,1.3342195749282837,1.8209221363067627"
12450,"-1.2963200807571411,0.5348616242408752,-0.987797737121582,0.2642437815666199,0.01200219988822937,-1.640276312828064,0.16237066686153412,0.5024353265762329,0.5097965598106384,1.9386839866638184"
12451,"-1.1740676164627075,-0.13899555802345276,0.3988301455974579,0.3799126148223877,0.445862352848053,-1.6379810571670532,-0.11604714393615723,-0.4148596227169037,-0.029696404933929443,2.2870426177978516"
12452,"-1.6844295263290405,0.06303660571575165,0.5289425849914551,0.41754284501075745,-1.0199397802352905,-1.2455519437789917,1.3778407573699951,0.3198462128639221,-0.19716167449951172,1.439874291419983"
12453,"-1.1224846839904785,0.023106731474399567,-0.788746178150177,0.02087245136499405,1.4176688194274902,-1.79166579246521,0.0064561739563941956,0.040641821920871735,0.6030260324478149,1.5911246538162231"
12454,"-1.9980281591415405,-0.2664509415626526,0.11617457866668701,0.505852222442627,-0.1724219024181366,-1.453840732574463,0.9628353714942932,0.028966255486011505,1.0937607288360596,1.183152437210083"
12455,"-1.934588074684143,0.36318454146385193,-0.48434367775917053,0.007198106497526169,0.7025896310806274,-1.1214357614517212,0.7175495624542236,-0.38559195399284363,0.2944488823413849,1.8409888744354248"
12456,"-1.599687933921814,0.08064918220043182,-0.11994221806526184,-0.18864955008029938,0.5447566509246826,-1.159315586090088,1.5621228218078613,-0.4392796456813812,-0.3986581861972809,1.718004584312439"
12457,"-1.1584858894348145,-0.06447970867156982,0.21409688889980316,0.07130962610244751,-0.009316563606262207,-2.141643762588501,0.013603746891021729,0.37899982929229736,1.0028467178344727,1.6930689811706543"
12458,"-0.9153710603713989,0.17782270908355713,0.12433351576328278,0.5387972593307495,0.30584201216697693,-2.1068873405456543,1.4932359457015991,-0.23904290795326233,-0.6412700414657593,1.2625398635864258"
12459,"-1.1928431987762451,-0.170611172914505,-0.19482362270355225,0.6460258960723877,-0.09068667143583298,-1.9979404211044312,1.1640132665634155,0.2816491723060608,-0.07358372956514359,1.628800630569458"
